x,y,dy,groove
535,0,0,0
535,1,1,0
541,4,3,0
541,5,1,0
545,8,3,0
545,9,1,0
546,10,1,0
560,20,10,1
560,21,1,0
561,22,1,0
373,194,172,1
372,195,1,0
370,196,1,0
370,197,1,0
369,198,1,0
367,199,1,0
365,200,1,0
361,201,1,0
360,202,1,0
357,203,1,0
355,204,1,0
353,205,1,0
350,206,1,0
347,207,1,0
345,208,1,0
342,209,1,0
340,210,1,0
338,211,1,0
335,212,1,0
333,213,1,0
331,214,1,0
327,215,1,0
324,216,1,0
321,217,1,0
319,218,1,0
317,219,1,0
316,220,1,0
313,221,1,0
311,222,1,0
308,223,1,0
302,224,1,0
300,225,1,0
299,226,1,0
298,227,1,0
294,228,1,0
292,229,1,0
291,230,1,0
290,231,1,0
288,232,1,0
283,233,1,0
282,234,1,0
281,235,1,0
277,236,1,0
276,237,1,0
275,238,1,0
272,239,1,0
269,240,1,0
267,241,1,0
265,242,1,0
263,243,1,0
262,244,1,0
260,245,1,0
255,246,1,0
253,247,1,0
250,248,1,0
249,249,1,0
247,250,1,0
245,251,1,0
243,252,1,0
240,253,1,0
237,254,1,0
234,255,1,0
232,256,1,0
231,257,1,0
229,258,1,0
227,259,1,0
225,260,1,0
223,261,1,0
220,262,1,0
219,263,1,0
217,264,1,0
214,265,1,0
211,266,1,0
209,267,1,0
207,268,1,0
204,269,1,0
202,270,1,0
200,271,1,0
197,272,1,0
195,273,1,0
193,274,1,0
191,275,1,0
189,276,1,0
186,277,1,0
184,278,1,0
182,279,1,0
176,280,1,0
174,281,1,0
173,282,1,0
171,283,1,0
169,284,1,0
168,285,1,0
167,286,1,0
166,287,1,0
163,288,1,0
162,289,1,0
161,290,1,0
182,322,32,1
181,323,1,0
181,324,1,0
180,325,1,0
179,326,1,0
