x,y,dy,groove
354,162,0,0
354,163,1,0
353,164,1,0
347,165,1,0
345,166,1,0
343,167,1,0
342,168,1,0
338,169,1,0
338,170,1,0
325,174,4,0
325,175,1,0
324,176,1,0
323,177,1,0
318,178,1,0
317,179,1,0
315,180,1,0
313,181,1,0
310,182,1,0
308,183,1,0
306,184,1,0
303,185,1,0
301,186,1,0
340,187,1,0
334,188,1,0
332,189,1,0
330,190,1,0
331,191,1,0
337,192,1,0
339,193,1,0
336,194,1,0
523,196,2,0
272,197,1,0
272,198,1,0
271,199,1,0
263,202,3,0
349,203,1,0
367,204,1,0
524,205,1,0
256,206,1,0
255,207,1,0
253,208,1,0
251,209,1,0
304,210,1,0
326,211,1,0
362,212,1,0
335,213,1,0
324,214,1,0
309,215,1,0
307,216,1,0
312,217,1,0
318,218,1,0
316,219,1,0
325,220,1,0
373,221,1,0
521,222,1,0
521,223,1,0
521,224,1,0
521,225,1,0
520,226,1,0
520,227,1,0
520,228,1,0
520,229,1,0
520,230,1,0
520,231,1,0
519,232,1,0
519,233,1,0
519,234,1,0
519,235,1,0
518,236,1,0
518,237,1,0
518,238,1,0
518,239,1,0
518,240,1,0
518,241,1,0
518,242,1,0
518,243,1,0
518,244,1,0
517,245,1,0
517,246,1,0
516,247,1,0
516,248,1,0
516,249,1,0
516,250,1,0
515,251,1,0
515,252,1,0
515,253,1,0
515,254,1,0
515,255,1,0
514,256,1,0
514,257,1,0
514,258,1,0
514,259,1,0
505,276,17,1
505,277,1,0
505,278,1,0
505,279,1,0
505,280,1,0
505,281,1,0
505,282,1,0
504,283,1,0
504,284,1,0
503,285,1,0
503,286,1,0
503,287,1,0
503,288,1,0
503,289,1,0
502,290,1,0
496,303,13,1
494,305,2,0
495,306,1,0
494,307,1,0
494,308,1,0
494,309,1,0
494,310,1,0
493,311,1,0
493,312,1,0
493,313,1,0
493,314,1,0
494,317,3,0
494,318,1,0
494,319,1,0
493,320,1,0
