x,y,dy,groove
108,0,0,0
108,1,1,0
108,2,1,0
109,3,1,0
105,176,173,1
105,177,1,0
106,178,1,0
106,179,1,0
104,183,4,0
105,184,1,0
105,185,1,0
105,186,1,0
105,187,1,0
104,193,6,1
105,194,1,0
105,195,1,0
105,196,1,0
104,197,1,0
103,208,11,1
103,209,1,0
103,210,1,0
103,211,1,0
104,212,1,0
104,213,1,0
105,214,1,0
106,215,1,0
107,216,1,0
99,227,11,1
99,228,1,0
99,229,1,0
99,230,1,0
99,231,1,0
99,232,1,0
99,233,1,0
98,237,4,0
98,238,1,0
98,239,1,0
97,243,4,0
97,244,1,0
98,245,1,0
98,246,1,0
98,247,1,0
98,248,1,0
98,249,1,0
98,250,1,0
98,251,1,0
98,252,1,0
97,253,1,0
97,254,1,0
97,255,1,0
97,256,1,0
97,257,1,0
97,258,1,0
98,259,1,0
97,260,1,0
97,261,1,0
97,262,1,0
97,263,1,0
97,264,1,0
97,265,1,0
97,266,1,0
97,267,1,0
97,268,1,0
97,269,1,0
97,270,1,0
97,271,1,0
97,272,1,0
97,273,1,0
97,274,1,0
97,275,1,0
97,276,1,0
97,277,1,0
97,278,1,0
97,279,1,0
97,280,1,0
96,281,1,0
96,282,1,0
96,283,1,0
96,284,1,0
97,285,1,0
97,286,1,0
97,287,1,0
97,288,1,0
97,289,1,0
97,290,1,0
98,291,1,0
98,292,1,0
99,293,1,0
99,294,1,0
101,295,1,0
103,296,1,0
103,297,1,0
103,298,1,0
103,299,1,0
101,300,1,0
101,301,1,0
100,302,1,0
100,303,1,0
100,304,1,0
99,305,1,0
99,306,1,0
99,307,1,0
99,308,1,0
99,309,1,0
99,310,1,0
85,313,3,0
108,314,1,0
112,315,1,0
112,316,1,0
