x,y,dy,groove
381,183,0,0
380,184,1,0
379,185,1,0
376,186,1,0
375,187,1,0
374,188,1,0
373,189,1,0
371,190,1,0
367,191,1,0
365,192,1,0
362,193,1,0
360,194,1,0
359,195,1,0
358,196,1,0
356,197,1,0
355,198,1,0
351,199,1,0
350,200,1,0
348,201,1,0
346,202,1,0
343,203,1,0
341,204,1,0
340,205,1,0
339,206,1,0
336,207,1,0
335,208,1,0
334,209,1,0
334,210,1,0
325,211,1,0
325,212,1,0
322,213,1,0
322,214,1,0
321,215,1,0
319,216,1,0
317,217,1,0
316,218,1,0
315,219,1,0
312,220,1,0
310,221,1,0
309,222,1,0
307,223,1,0
304,224,1,0
303,225,1,0
301,226,1,0
299,227,1,0
297,228,1,0
295,229,1,0
293,230,1,0
291,231,1,0
289,232,1,0
287,233,1,0
285,234,1,0
283,235,1,0
282,236,1,0
280,237,1,0
277,238,1,0
275,239,1,0
273,240,1,0
271,241,1,0
266,242,1,0
264,243,1,0
263,244,1,0
261,245,1,0
261,246,1,0
259,247,1,0
257,248,1,0
255,249,1,0
253,250,1,0
251,251,1,0
249,252,1,0
246,253,1,0
244,254,1,0
243,255,1,0
241,256,1,0
239,257,1,0
238,258,1,0
237,259,1,0
236,260,1,0
236,261,1,0
235,262,1,0
235,263,1,0
