x,y,dy,groove
454,0,0,0
453,1,1,0
452,2,1,0
457,3,1,0
455,4,1,0
453,5,1,0
447,6,1,0
432,7,1,0
447,8,1,0
438,9,1,0
444,10,1,0
449,11,1,0
457,12,1,0
453,13,1,0
451,14,1,0
439,15,1,0
416,16,1,0
426,17,1,0
413,18,1,0
411,19,1,0
410,20,1,0
240,134,114,1
238,135,1,0
236,136,1,0
235,137,1,0
233,138,1,0
232,139,1,0
231,140,1,0
228,141,1,0
227,142,1,0
226,143,1,0
225,144,1,0
223,145,1,0
221,146,1,0
220,147,1,0
219,148,1,0
216,149,1,0
215,150,1,0
214,151,1,0
212,152,1,0
211,153,1,0
210,154,1,0
209,155,1,0
208,156,1,0
494,181,25,1
494,182,1,0
494,183,1,0
494,184,1,0
494,185,1,0
494,186,1,0
494,187,1,0
494,188,1,0
494,189,1,0
494,190,1,0
494,191,1,0
494,192,1,0
493,193,1,0
493,194,1,0
493,195,1,0
493,196,1,0
493,197,1,0
493,198,1,0
493,199,1,0
493,200,1,0
492,201,1,0
492,202,1,0
492,203,1,0
492,204,1,0
492,205,1,0
492,206,1,0
492,207,1,0
492,208,1,0
493,209,1,0
494,210,1,0
494,211,1,0
494,212,1,0
495,213,1,0
495,214,1,0
495,215,1,0
495,216,1,0
495,217,1,0
495,218,1,0
495,219,1,0
495,220,1,0
495,221,1,0
489,232,11,1
489,233,1,0
490,234,1,0
490,235,1,0
490,236,1,0
490,237,1,0
490,238,1,0
490,239,1,0
490,240,1,0
490,241,1,0
490,242,1,0
490,243,1,0
490,244,1,0
489,263,19,1
489,264,1,0
479,277,13,1
479,278,1,0
479,279,1,0
479,280,1,0
479,281,1,0
479,282,1,0
478,283,1,0
473,290,7,1
473,291,1,0
473,292,1,0
472,293,1,0
472,294,1,0
472,295,1,0
471,296,1,0
471,297,1,0
470,298,1,0
470,299,1,0
469,300,1,0
469,301,1,0
469,302,1,0
469,303,1,0
469,304,1,0
468,305,1,0
468,306,1,0
468,307,1,0
468,308,1,0
468,309,1,0
468,310,1,0
468,311,1,0
467,312,1,0
467,313,1,0
467,314,1,0
467,315,1,0
467,316,1,0
467,317,1,0
467,318,1,0
467,319,1,0
467,320,1,0
467,321,1,0
468,322,1,0
