x,y,dy,groove
106,224,0,0
107,224,0,0
108,223,1,0
109,223,0,0
110,223,0,0
111,222,1,0
112,221,1,0
113,221,0,0
114,220,1,0
115,219,1,0
116,218,1,0
117,218,0,0
118,217,1,0
119,216,1,0
120,216,0,0
121,215,1,0
122,214,1,0
123,214,0,0
124,213,1,0
125,212,1,0
126,211,1,0
127,210,1,0
128,210,0,0
129,209,1,0
130,209,0,0
131,208,1,0
132,207,1,0
133,206,1,0
134,206,0,0
135,205,1,0
136,204,1,0
137,203,1,0
138,202,1,0
139,202,0,0
140,201,1,0
141,200,1,0
142,199,1,0
143,199,0,0
144,198,1,0
145,197,1,0
146,196,1,0
147,196,0,0
148,196,0,0
149,195,1,0
150,194,1,0
151,193,1,0
152,192,1,0
153,191,1,0
154,191,0,0
155,190,1,0
156,190,0,0
157,189,1,0
158,188,1,0
159,187,1,0
160,187,0,0
161,186,1,0
162,185,1,0
163,184,1,0
164,183,1,0
165,183,0,0
166,182,1,0
167,181,1,0
168,180,1,0
169,180,0,0
170,179,1,0
171,237,58,1
172,247,10,1
173,237,10,1
174,236,1,0
175,222,14,1
176,175,47,1
177,174,1,0
178,174,0,0
181,170,4,0
182,169,1,0
183,169,0,0
184,168,1,0
185,168,0,0
186,168,0,0
187,167,1,0
188,166,1,0
189,165,1,0
190,164,1,0
191,164,0,0
192,163,1,0
193,162,1,0
194,162,0,0
195,161,1,0
196,160,1,0
197,159,1,0
198,159,0,0
199,158,1,0
200,157,1,0
201,156,1,0
202,155,1,0
203,154,1,0
204,154,0,0
205,154,0,0
206,154,0,0
207,153,1,0
385,0,153,1
386,1,1,0
387,2,1,0
388,3,1,0
389,3,0,0
390,4,1,0
391,4,0,0
392,185,181,1
393,280,95,1
394,285,5,0
395,291,6,1
396,295,4,0
397,271,24,1
398,256,15,1
399,247,9,1
400,230,17,1
401,236,6,1
402,240,4,0
403,232,8,1
404,236,4,0
405,228,8,1
406,202,26,1
407,173,29,1
408,184,11,1
409,196,12,1
410,129,67,1
411,5,124,1
412,4,1,0
413,3,1,0
414,2,1,0
415,2,0,0
416,1,1,0
417,1,0,0
418,0,1,0
