x,y,dy,groove
155,278,0,0
156,288,10,1
157,288,0,0
158,277,11,1
196,227,50,1
197,228,1,0
198,228,0,0
199,228,0,0
200,227,1,0
201,227,0,0
205,226,1,0
212,224,2,0
223,221,3,0
224,221,0,0
225,220,1,0
226,220,0,0
236,217,3,0
239,216,1,0
246,273,57,1
247,276,3,0
248,279,3,0
249,282,3,0
250,280,2,0
251,271,9,1
252,269,2,0
253,264,5,0
254,264,0,0
255,253,11,1
258,257,4,0
259,258,1,0
260,258,0,0
261,253,5,0
262,248,5,0
263,242,6,1
264,236,6,1
265,229,7,1
266,227,2,0
267,220,7,1
268,218,2,0
269,214,4,0
270,211,3,0
271,206,5,0
272,202,4,0
273,195,7,1
274,187,8,1
275,180,7,1
276,173,7,1
277,166,7,1
278,163,3,0
279,141,22,1
280,116,25,1
281,116,0,0
