x,y,dy,groove
106,235,0,0
107,236,1,0
108,236,0,0
109,235,1,0
110,234,1,0
111,234,0,0
112,233,1,0
113,233,0,0
114,232,1,0
115,231,1,0
116,230,1,0
117,229,1,0
118,229,0,0
119,228,1,0
120,228,0,0
121,227,1,0
122,227,0,0
123,226,1,0
124,226,0,0
125,225,1,0
126,224,1,0
127,224,0,0
128,223,1,0
129,222,1,0
130,222,0,0
131,221,1,0
132,221,0,0
133,220,1,0
134,220,0,0
135,219,1,0
136,218,1,0
137,217,1,0
138,216,1,0
139,216,0,0
140,215,1,0
141,214,1,0
142,214,0,0
143,213,1,0
144,212,1,0
145,212,0,0
146,212,0,0
147,211,1,0
148,211,0,0
149,210,1,0
150,210,0,0
151,209,1,0
152,208,1,0
153,208,0,0
154,207,1,0
155,206,1,0
156,205,1,0
157,204,1,0
158,204,0,0
159,203,1,0
160,203,0,0
161,202,1,0
162,201,1,0
163,201,0,0
164,200,1,0
165,200,0,0
166,199,1,0
167,199,0,0
168,198,1,0
169,227,29,1
170,237,10,1
171,250,13,1
172,249,1,0
173,247,2,0
174,234,13,1
175,192,42,1
176,192,0,0
177,191,1,0
178,190,1,0
179,189,1,0
180,189,0,0
181,188,1,0
182,188,0,0
183,188,0,0
184,187,1,0
185,186,1,0
186,186,0,0
187,185,1,0
188,185,0,0
189,184,1,0
190,183,1,0
191,182,1,0
192,182,0,0
193,181,1,0
194,181,0,0
195,180,1,0
196,179,1,0
197,178,1,0
198,178,0,0
199,177,1,0
200,177,0,0
201,176,1,0
202,175,1,0
203,174,1,0
204,174,0,0
205,173,1,0
206,173,0,0
207,172,1,0
208,171,1,0
209,171,0,0
210,170,1,0
211,170,0,0
212,169,1,0
213,168,1,0
214,168,0,0
215,167,1,0
216,166,1,0
217,165,1,0
218,165,0,0
219,164,1,0
220,164,0,0
221,163,1,0
222,163,0,0
223,162,1,0
224,161,1,0
225,160,1,0
226,160,0,0
227,159,1,0
228,158,1,0
229,158,0,0
230,157,1,0
231,156,1,0
232,156,0,0
233,155,1,0
234,155,0,0
235,154,1,0
237,151,3,0
238,151,0,0
239,151,0,0
240,151,0,0
371,0,151,1
372,1,1,0
373,1,0,0
374,1,0,0
375,2,1,0
376,2,0,0
377,3,1,0
378,252,249,1
379,248,4,0
380,273,25,1
381,288,15,1
382,290,2,0
383,285,5,0
384,284,1,0
385,259,25,1
386,244,15,1
387,237,7,1
388,240,3,0
389,237,3,0
390,239,2,0
391,226,13,1
392,212,14,1
393,267,55,1
394,265,2,0
395,264,1,0
396,250,14,1
443,17,233,1
444,17,0,0
445,16,1,0
446,16,0,0
447,15,1,0
448,15,0,0
449,14,1,0
450,13,1,0
451,13,0,0
452,12,1,0
453,12,0,0
454,12,0,0
455,11,1,0
456,11,0,0
457,10,1,0
458,9,1,0
459,8,1,0
460,8,0,0
461,7,1,0
462,7,0,0
463,6,1,0
464,6,0,0
465,5,1,0
466,5,0,0
467,4,1,0
468,3,1,0
469,3,0,0
470,2,1,0
471,1,1,0
472,1,0,0
473,1,0,0
474,1,0,0
475,0,1,0
