x,y,dy,groove
322,170,0,0
321,171,1,0
320,172,1,0
318,173,1,0
315,174,1,0
314,175,1,0
311,176,1,0
310,177,1,0
308,178,1,0
306,179,1,0
304,180,1,0
302,181,1,0
300,182,1,0
298,183,1,0
296,184,1,0
293,185,1,0
291,186,1,0
290,187,1,0
288,188,1,0
285,189,1,0
283,190,1,0
281,191,1,0
280,192,1,0
278,193,1,0
276,194,1,0
272,195,1,0
270,196,1,0
269,197,1,0
267,198,1,0
264,199,1,0
262,200,1,0
261,201,1,0
259,202,1,0
257,203,1,0
255,204,1,0
254,205,1,0
239,211,6,1
238,212,1,0
237,213,1,0
236,214,1,0
234,215,1,0
232,216,1,0
230,217,1,0
227,218,1,0
226,219,1,0
224,220,1,0
222,221,1,0
220,222,1,0
218,223,1,0
216,224,1,0
214,225,1,0
212,226,1,0
210,227,1,0
208,228,1,0
206,229,1,0
204,230,1,0
202,231,1,0
199,232,1,0
197,233,1,0
195,234,1,0
192,235,1,0
189,236,1,0
188,237,1,0
186,238,1,0
185,239,1,0
182,240,1,0
181,241,1,0
177,242,1,0
175,243,1,0
173,244,1,0
171,245,1,0
170,246,1,0
167,247,1,0
165,248,1,0
163,249,1,0
161,250,1,0
159,251,1,0
156,252,1,0
153,253,1,0
151,254,1,0
149,255,1,0
147,256,1,0
145,257,1,0
143,258,1,0
141,259,1,0
138,260,1,0
136,261,1,0
134,262,1,0
133,263,1,0
132,264,1,0
131,265,1,0
130,266,1,0
129,267,1,0
