x,y,dy,groove
508,0,0,0
508,1,1,0
506,2,1,0
507,3,1,0
505,4,1,0
504,5,1,0
501,6,1,0
498,7,1,0
501,8,1,0
502,9,1,0
501,10,1,0
501,11,1,0
500,12,1,0
497,13,1,0
491,14,1,0
477,15,1,0
488,16,1,0
494,17,1,0
504,18,1,0
536,19,1,0
539,20,1,0
540,21,1,0
540,22,1,0
248,166,144,1
248,167,1,0
247,168,1,0
246,169,1,0
245,170,1,0
245,171,1,0
244,172,1,0
241,173,1,0
239,174,1,0
238,175,1,0
237,176,1,0
236,177,1,0
234,178,1,0
233,179,1,0
230,180,1,0
229,181,1,0
228,182,1,0
227,183,1,0
225,184,1,0
224,185,1,0
222,186,1,0
221,187,1,0
219,188,1,0
217,189,1,0
216,190,1,0
215,191,1,0
213,192,1,0
212,193,1,0
209,194,1,0
208,195,1,0
206,196,1,0
205,197,1,0
204,198,1,0
202,199,1,0
201,200,1,0
200,201,1,0
199,202,1,0
198,203,1,0
198,204,1,0
197,205,1,0
193,206,1,0
191,207,1,0
190,208,1,0
187,209,1,0
185,210,1,0
184,211,1,0
182,212,1,0
181,213,1,0
180,214,1,0
178,215,1,0
178,216,1,0
176,217,1,0
175,218,1,0
173,219,1,0
172,220,1,0
170,221,1,0
168,222,1,0
167,223,1,0
166,224,1,0
164,225,1,0
163,226,1,0
162,227,1,0
160,228,1,0
158,229,1,0
157,230,1,0
155,231,1,0
154,232,1,0
152,233,1,0
151,234,1,0
150,235,1,0
148,236,1,0
147,237,1,0
145,238,1,0
143,239,1,0
142,240,1,0
141,241,1,0
140,242,1,0
140,243,1,0
139,244,1,0
139,245,1,0
179,318,73,1
179,319,1,0
178,320,1,0
178,321,1,0
601,368,47,1
601,369,1,0
601,370,1,0
601,371,1,0
601,372,1,0
601,373,1,0
601,374,1,0
601,375,1,0
601,376,1,0
601,377,1,0
601,378,1,0
601,379,1,0
600,380,1,0
