x,y,dy,groove
332,163,0,0
333,163,0,0
334,163,0,0
335,162,1,0
336,162,0,0
337,162,0,0
338,161,1,0
339,161,0,0
340,161,0,0
341,160,1,0
342,159,1,0
343,159,0,0
344,158,1,0
345,158,0,0
346,158,0,0
347,157,1,0
348,157,0,0
349,157,0,0
350,156,1,0
351,155,1,0
352,154,1,0
353,154,0,0
354,154,0,0
355,153,1,0
356,153,0,0
357,152,1,0
358,152,0,0
359,151,1,0
360,151,0,0
361,150,1,0
362,150,0,0
363,149,1,0
364,149,0,0
365,148,1,0
366,147,1,0
367,147,0,0
368,146,1,0
369,146,0,0
370,145,1,0
371,145,0,0
372,144,1,0
