x,y,dy,groove
130,244,0,0
131,244,0,0
147,289,45,1
148,294,5,0
149,294,0,0
150,285,9,1
165,239,46,1
171,238,1,0
172,238,0,0
179,236,2,0
189,264,28,1
190,277,13,1
191,288,11,1
192,287,1,0
193,285,2,0
194,289,4,0
195,291,2,0
196,293,2,0
197,291,2,0
198,292,1,0
199,288,4,0
200,269,19,1
201,265,4,0
202,261,4,0
203,254,7,1
204,253,1,0
205,251,2,0
206,245,6,1
207,240,5,0
208,231,9,1
209,227,4,0
210,214,13,1
211,210,4,0
212,205,5,0
213,206,1,0
214,203,3,0
215,204,1,0
216,204,0,0
217,205,1,0
219,194,11,1
220,177,17,1
221,175,2,0
222,168,7,1
223,166,2,0
224,157,9,1
225,159,2,0
226,167,8,1
228,150,17,1
229,129,21,1
230,113,16,1
231,114,1,0
232,130,16,1
233,130,0,0
234,130,0,0
235,130,0,0
236,130,0,0
237,131,1,0
238,116,15,1
239,131,15,1
240,131,0,0
241,117,14,1
242,131,14,1
243,151,20,1
