x,y,dy,groove
472,236,0,0
468,237,1,0
466,238,1,0
462,239,1,0
459,240,1,0
456,241,1,0
453,242,1,0
443,245,3,0
441,246,1,0
438,247,1,0
435,248,1,0
431,249,1,0
429,250,1,0
426,251,1,0
423,252,1,0
420,253,1,0
416,254,1,0
414,255,1,0
411,256,1,0
409,257,1,0
406,258,1,0
398,259,1,0
396,260,1,0
394,261,1,0
393,262,1,0
392,263,1,0
385,264,1,0
379,265,1,0
377,266,1,0
376,267,1,0
370,268,1,0
365,269,1,0
364,270,1,0
364,271,1,0
363,272,1,0
362,273,1,0
355,274,1,0
352,275,1,0
350,276,1,0
347,277,1,0
345,278,1,0
343,279,1,0
341,280,1,0
337,281,1,0
333,282,1,0
329,283,1,0
326,284,1,0
324,285,1,0
322,286,1,0
320,287,1,0
317,288,1,0
315,289,1,0
311,290,1,0
309,291,1,0
308,292,1,0
308,293,1,0
307,294,1,0
