x,y,dy,groove
96,321,0,0
97,321,0,0
98,321,0,0
99,320,1,0
102,193,127,1
103,194,1,0
104,194,0,0
105,194,0,0
106,194,0,0
107,195,1,0
108,196,1,0
109,197,1,0
110,197,0,0
111,197,0,0
112,197,0,0
113,196,1,0
114,196,0,0
115,196,0,0
116,196,0,0
117,196,0,0
118,196,0,0
119,196,0,0
120,196,0,0
121,197,1,0
122,198,1,0
123,199,1,0
124,201,2,0
125,202,1,0
126,202,0,0
127,203,1,0
128,203,0,0
129,204,1,0
130,205,1,0
131,205,0,0
132,206,1,0
133,206,0,0
134,206,0,0
135,207,1,0
136,207,0,0
137,207,0,0
138,207,0,0
139,207,0,0
140,207,0,0
141,207,0,0
142,207,0,0
143,208,1,0
144,208,0,0
145,208,0,0
146,208,0,0
147,209,1,0
148,209,0,0
149,209,0,0
150,210,1,0
151,210,0,0
152,210,0,0
153,210,0,0
154,211,1,0
155,211,0,0
156,211,0,0
157,211,0,0
158,211,0,0
159,211,0,0
160,211,0,0
161,210,1,0
162,210,0,0
163,209,1,0
164,208,1,0
165,207,1,0
501,453,246,1
502,453,0,0
503,453,0,0
