x,y,dy,groove
113,236,0,0
114,236,0,0
115,235,1,0
116,235,0,0
117,235,0,0
118,234,1,0
119,234,0,0
120,233,1,0
121,232,1,0
122,231,1,0
123,230,1,0
124,230,0,0
125,229,1,0
126,229,0,0
127,228,1,0
128,227,1,0
129,226,1,0
130,226,0,0
131,225,1,0
132,224,1,0
133,224,0,0
134,223,1,0
135,223,0,0
136,222,1,0
137,221,1,0
138,220,1,0
139,220,0,0
140,219,1,0
141,218,1,0
142,218,0,0
143,217,1,0
144,217,0,0
145,216,1,0
146,215,1,0
147,215,0,0
148,214,1,0
149,214,0,0
150,212,2,0
151,211,1,0
152,210,1,0
153,209,1,0
154,209,0,0
155,209,0,0
156,209,0,0
157,208,1,0
158,208,0,0
159,207,1,0
160,206,1,0
161,205,1,0
162,205,0,0
163,204,1,0
164,203,1,0
165,202,1,0
166,202,0,0
167,201,1,0
168,200,1,0
169,200,0,0
170,199,1,0
171,243,44,1
172,249,6,1
173,249,0,0
174,248,1,0
175,248,0,0
176,230,18,1
177,194,36,1
178,193,1,0
179,193,0,0
180,192,1,0
181,192,0,0
182,192,0,0
183,191,1,0
184,190,1,0
185,189,1,0
186,188,1,0
187,188,0,0
188,187,1,0
189,187,0,0
190,186,1,0
191,185,1,0
192,184,1,0
193,183,1,0
194,183,0,0
195,183,0,0
196,182,1,0
197,181,1,0
198,181,0,0
199,180,1,0
200,179,1,0
201,179,0,0
202,178,1,0
203,177,1,0
204,177,0,0
205,176,1,0
206,175,1,0
207,174,1,0
208,174,0,0
209,173,1,0
210,173,0,0
211,172,1,0
212,171,1,0
213,171,0,0
214,170,1,0
215,170,0,0
216,169,1,0
217,168,1,0
218,167,1,0
219,166,1,0
220,166,0,0
221,165,1,0
222,165,0,0
223,164,1,0
224,163,1,0
225,162,1,0
226,162,0,0
227,161,1,0
228,161,0,0
229,160,1,0
230,159,1,0
231,158,1,0
232,158,0,0
233,157,1,0
234,157,0,0
235,156,1,0
236,156,0,0
237,155,1,0
239,153,2,0
240,153,0,0
241,152,1,0
391,0,152,1
392,1,1,0
393,1,0,0
394,2,1,0
395,3,1,0
396,4,1,0
397,147,143,1
398,269,122,1
399,288,19,1
400,290,2,0
401,292,2,0
402,285,7,1
403,270,15,1
404,266,4,0
405,243,23,1
406,230,13,1
407,236,6,1
408,242,6,1
409,243,1,0
410,248,5,0
411,226,22,1
412,216,10,1
413,272,56,1
414,267,5,0
415,255,12,1
416,255,0,0
444,16,239,1
445,16,0,0
446,15,1,0
447,15,0,0
448,14,1,0
449,14,0,0
450,13,1,0
451,13,0,0
452,12,1,0
453,12,0,0
454,11,1,0
455,11,0,0
456,10,1,0
457,9,1,0
458,9,0,0
459,8,1,0
460,8,0,0
461,7,1,0
462,6,1,0
463,6,0,0
464,5,1,0
465,5,0,0
466,4,1,0
467,3,1,0
468,3,0,0
469,2,1,0
470,1,1,0
471,1,0,0
472,1,0,0
473,0,1,0
