x,y,dy,groove
311,149,0,0
311,150,1,0
309,151,1,0
307,152,1,0
306,153,1,0
305,154,1,0
304,155,1,0
303,156,1,0
301,157,1,0
300,158,1,0
298,159,1,0
296,160,1,0
295,161,1,0
294,162,1,0
293,163,1,0
291,164,1,0
289,165,1,0
288,166,1,0
287,167,1,0
285,168,1,0
284,169,1,0
282,170,1,0
281,171,1,0
279,172,1,0
278,173,1,0
276,174,1,0
275,175,1,0
274,176,1,0
273,177,1,0
272,178,1,0
270,179,1,0
268,180,1,0
266,181,1,0
265,182,1,0
263,183,1,0
262,184,1,0
261,185,1,0
260,186,1,0
258,187,1,0
258,188,1,0
258,189,1,0
257,190,1,0
255,191,1,0
250,192,1,0
250,193,1,0
248,194,1,0
246,195,1,0
245,196,1,0
244,197,1,0
243,198,1,0
241,199,1,0
240,200,1,0
238,201,1,0
237,202,1,0
236,203,1,0
235,204,1,0
233,205,1,0
232,206,1,0
230,207,1,0
229,208,1,0
227,209,1,0
225,210,1,0
224,211,1,0
223,212,1,0
221,213,1,0
219,214,1,0
218,215,1,0
217,216,1,0
215,217,1,0
214,218,1,0
213,219,1,0
213,220,1,0
212,221,1,0
212,222,1,0
