x,y,dy,groove
128,327,0,0
129,326,1,0
130,326,0,0
131,326,0,0
132,326,0,0
133,326,0,0
134,326,0,0
135,325,1,0
136,323,2,0
137,322,1,0
138,321,1,0
139,321,0,0
140,321,0,0
141,320,1,0
142,320,0,0
143,320,0,0
144,320,0,0
145,319,1,0
146,319,0,0
147,319,0,0
148,318,1,0
149,318,0,0
150,318,0,0
151,317,1,0
152,316,1,0
153,316,0,0
154,315,1,0
155,315,0,0
156,315,0,0
157,316,1,0
158,316,0,0
159,316,0,0
160,316,0,0
161,316,0,0
162,315,1,0
163,315,0,0
164,315,0,0
165,315,0,0
166,315,0,0
167,315,0,0
168,314,1,0
169,314,0,0
170,314,0,0
171,313,1,0
172,313,0,0
173,315,2,0
174,317,2,0
175,318,1,0
176,318,0,0
177,317,1,0
178,317,0,0
179,316,1,0
180,314,2,0
181,310,4,0
182,310,0,0
183,309,1,0
184,309,0,0
185,309,0,0
186,309,0,0
187,308,1,0
188,308,0,0
189,308,0,0
190,308,0,0
191,307,1,0
192,307,0,0
193,307,0,0
194,307,0,0
195,307,0,0
196,307,0,0
197,307,0,0
198,307,0,0
199,306,1,0
200,306,0,0
201,306,0,0
202,305,1,0
203,305,0,0
204,305,0,0
205,304,1,0
206,304,0,0
207,303,1,0
208,303,0,0
209,303,0,0
210,303,0,0
211,303,0,0
212,303,0,0
213,302,1,0
214,302,0,0
215,301,1,0
216,301,0,0
217,301,0,0
218,300,1,0
219,300,0,0
220,299,1,0
221,299,0,0
222,298,1,0
223,298,0,0
224,297,1,0
225,297,0,0
226,297,0,0
227,297,0,0
228,297,0,0
229,297,0,0
230,297,0,0
231,297,0,0
232,297,0,0
233,296,1,0
234,296,0,0
235,296,0,0
236,296,0,0
237,295,1,0
238,295,0,0
239,295,0,0
240,295,0,0
241,294,1,0
242,294,0,0
243,294,0,0
244,294,0,0
245,293,1,0
246,293,0,0
247,293,0,0
248,293,0,0
249,292,1,0
250,292,0,0
251,292,0,0
252,291,1,0
253,291,0,0
254,291,0,0
255,290,1,0
256,290,0,0
257,290,0,0
258,290,0,0
259,290,0,0
260,289,1,0
261,289,0,0
262,288,1,0
263,288,0,0
264,288,0,0
265,288,0,0
266,288,0,0
267,287,1,0
268,287,0,0
269,286,1,0
270,286,0,0
271,286,0,0
272,286,0,0
273,285,1,0
274,285,0,0
275,284,1,0
276,284,0,0
277,283,1,0
278,283,0,0
279,283,0,0
280,283,0,0
281,283,0,0
282,283,0,0
283,282,1,0
284,282,0,0
285,281,1,0
286,281,0,0
287,281,0,0
288,281,0,0
289,281,0,0
290,280,1,0
291,280,0,0
292,279,1,0
293,279,0,0
294,278,1,0
298,276,2,0
299,275,1,0
300,275,0,0
301,275,0,0
302,275,0,0
303,275,0,0
304,275,0,0
305,275,0,0
306,274,1,0
307,274,0,0
308,274,0,0
309,274,0,0
310,274,0,0
311,274,0,0
312,273,1,0
313,273,0,0
314,272,1,0
315,272,0,0
316,271,1,0
317,271,0,0
318,271,0,0
319,271,0,0
320,271,0,0
321,270,1,0
322,270,0,0
323,269,1,0
324,269,0,0
325,269,0,0
326,269,0,0
327,268,1,0
328,268,0,0
329,268,0,0
330,267,1,0
331,267,0,0
332,267,0,0
333,267,0,0
334,266,1,0
335,266,0,0
336,265,1,0
337,265,0,0
338,265,0,0
339,265,0,0
340,265,0,0
341,264,1,0
342,264,0,0
343,263,1,0
344,263,0,0
345,263,0,0
346,263,0,0
347,263,0,0
348,262,1,0
349,262,0,0
350,261,1,0
351,261,0,0
352,260,1,0
353,260,0,0
354,260,0,0
355,260,0,0
356,259,1,0
357,259,0,0
358,259,0,0
359,259,0,0
360,258,1,0
361,258,0,0
362,257,1,0
363,257,0,0
366,254,3,0
367,254,0,0
368,254,0,0
369,254,0,0
370,254,0,0
371,254,0,0
372,254,0,0
373,254,0,0
374,254,0,0
375,254,0,0
376,254,0,0
377,254,0,0
378,253,1,0
379,253,0,0
380,253,0,0
381,253,0,0
382,253,0,0
383,253,0,0
384,250,3,0
385,250,0,0
386,250,0,0
387,249,1,0
388,249,0,0
389,250,1,0
390,250,0,0
391,249,1,0
392,249,0,0
393,248,1,0
394,248,0,0
395,248,0,0
396,248,0,0
397,247,1,0
398,247,0,0
399,247,0,0
400,247,0,0
401,247,0,0
402,246,1,0
403,246,0,0
404,246,0,0
405,245,1,0
406,245,0,0
407,245,0,0
408,310,65,1
409,316,6,1
410,318,2,0
411,292,26,1
412,238,54,1
413,234,4,0
414,225,9,1
415,238,13,1
416,250,12,1
417,230,20,1
418,246,16,1
419,250,4,0
420,247,3,0
421,241,6,1
422,239,2,0
423,242,3,0
424,257,15,1
425,254,3,0
426,247,7,1
427,246,1,0
428,244,2,0
429,239,5,0
430,239,0,0
438,237,2,0
439,236,1,0
440,236,0,0
441,235,1,0
442,235,0,0
443,235,0,0
444,235,0,0
445,235,0,0
446,235,0,0
447,234,1,0
448,234,0,0
449,234,0,0
450,234,0,0
451,234,0,0
452,234,0,0
453,234,0,0
454,234,0,0
455,233,1,0
456,233,0,0
457,233,0,0
458,233,0,0
459,233,0,0
460,232,1,0
461,232,0,0
462,232,0,0
463,231,1,0
464,230,1,0
465,230,0,0
466,230,0,0
467,230,0,0
468,231,1,0
469,231,0,0
472,229,2,0
473,229,0,0
474,229,0,0
475,229,0,0
476,229,0,0
477,229,0,0
480,226,3,0
481,226,0,0
482,226,0,0
483,227,1,0
487,225,2,0
488,224,1,0
489,224,0,0
490,224,0,0
491,225,1,0
