x,y,dy,groove
296,150,0,0
296,151,1,0
295,152,1,0
295,153,1,0
294,154,1,0
292,155,1,0
292,156,1,0
289,157,1,0
288,158,1,0
286,159,1,0
285,160,1,0
284,161,1,0
282,162,1,0
280,163,1,0
279,164,1,0
278,165,1,0
277,166,1,0
276,167,1,0
275,168,1,0
274,169,1,0
273,170,1,0
271,171,1,0
269,172,1,0
267,173,1,0
265,174,1,0
264,175,1,0
263,176,1,0
262,177,1,0
260,178,1,0
259,179,1,0
257,180,1,0
256,181,1,0
255,182,1,0
254,183,1,0
252,184,1,0
250,185,1,0
249,186,1,0
249,187,1,0
249,188,1,0
248,189,1,0
246,190,1,0
245,191,1,0
242,192,1,0
240,193,1,0
239,194,1,0
238,195,1,0
236,196,1,0
235,197,1,0
234,198,1,0
232,199,1,0
231,200,1,0
230,201,1,0
228,202,1,0
227,203,1,0
225,204,1,0
224,205,1,0
223,206,1,0
221,207,1,0
220,208,1,0
218,209,1,0
217,210,1,0
215,211,1,0
214,212,1,0
213,213,1,0
212,214,1,0
210,215,1,0
210,216,1,0
210,217,1,0
209,218,1,0
209,219,1,0
