x,y,dy,groove
577,0,0,0
577,1,1,0
578,2,1,0
578,3,1,0
579,4,1,0
579,5,1,0
580,6,1,0
638,226,220,1
638,227,1,0
638,228,1,0
638,232,4,0
638,233,1,0
638,234,1,0
638,239,5,0
638,240,1,0
638,244,4,0
638,245,1,0
638,246,1,0
638,247,1,0
608,261,14,1
608,262,1,0
635,266,4,0
636,267,1,0
636,268,1,0
636,269,1,0
510,311,42,1
510,312,1,0
509,313,1,0
499,314,1,0
496,315,1,0
489,316,1,0
482,317,1,0
480,318,1,0
470,319,1,0
464,320,1,0
458,321,1,0
447,322,1,0
439,323,1,0
432,324,1,0
431,325,1,0
428,326,1,0
410,327,1,0
406,328,1,0
405,329,1,0
361,330,1,0
352,331,1,0
343,332,1,0
345,333,1,0
351,334,1,0
362,335,1,0
366,336,1,0
209,354,18,1
203,355,1,0
195,356,1,0
190,357,1,0
186,358,1,0
185,359,1,0
186,360,1,0
