x,y,dy,groove
305,0,0,0
305,1,1,0
233,2,1,0
232,3,1,0
232,4,1,0
231,5,1,0
231,6,1,0
231,7,1,0
230,8,1,0
114,152,144,1
113,153,1,0
112,154,1,0
111,155,1,0
110,156,1,0
110,157,1,0
110,158,1,0
108,159,1,0
107,160,1,0
106,161,1,0
106,162,1,0
105,163,1,0
104,164,1,0
103,165,1,0
102,166,1,0
101,167,1,0
100,168,1,0
99,169,1,0
99,170,1,0
99,171,1,0
99,172,1,0
99,173,1,0
99,174,1,0
509,223,49,1
509,224,1,0
507,225,1,0
507,226,1,0
506,227,1,0
506,228,1,0
506,229,1,0
506,230,1,0
506,231,1,0
506,232,1,0
506,233,1,0
506,234,1,0
506,235,1,0
506,236,1,0
506,237,1,0
506,238,1,0
506,239,1,0
506,240,1,0
506,241,1,0
507,242,1,0
507,243,1,0
508,244,1,0
508,245,1,0
508,246,1,0
508,247,1,0
508,248,1,0
508,249,1,0
508,250,1,0
508,251,1,0
508,252,1,0
508,253,1,0
508,254,1,0
508,255,1,0
508,256,1,0
508,257,1,0
508,258,1,0
508,259,1,0
507,260,1,0
507,261,1,0
508,262,1,0
508,263,1,0
508,264,1,0
508,265,1,0
508,266,1,0
508,267,1,0
508,268,1,0
174,313,45,1
174,314,1,0
