x,y,dy,groove
169,314,0,0
170,314,0,0
171,314,0,0
172,314,0,0
180,117,197,1
181,117,0,0
182,116,1,0
272,9,107,1
273,8,1,0
274,8,0,0
275,7,1,0
276,5,2,0
277,3,2,0
278,3,0,0
279,2,1,0
280,2,0,0
281,1,1,0
282,0,1,0
376,0,0,0
377,1,1,0
378,1,0,0
379,1,0,0
380,2,1,0
381,3,1,0
382,4,1,0
383,4,0,0
384,5,1,0
385,6,1,0
386,7,1,0
387,8,1,0
388,239,231,1
389,315,76,1
390,279,36,1
391,315,36,1
392,312,3,0
393,271,41,1
394,259,12,1
395,259,0,0
396,258,1,0
397,254,4,0
398,264,10,1
399,268,4,0
400,270,2,0
401,267,3,0
402,270,3,0
403,272,2,0
404,270,2,0
405,253,17,1
