x,y,dy,groove
110,185,0,0
111,185,0,0
112,185,0,0
116,183,2,0
117,182,1,0
118,182,0,0
119,182,0,0
120,181,1,0
121,181,0,0
122,180,1,0
123,180,0,0
124,180,0,0
125,180,0,0
126,180,0,0
127,252,72,1
128,299,47,1
129,305,6,1
130,310,5,0
131,306,4,0
132,302,4,0
133,301,1,0
134,304,3,0
135,303,1,0
136,307,4,0
137,306,1,0
138,297,9,1
139,283,14,1
140,276,7,1
141,251,25,1
142,255,4,0
143,259,4,0
144,264,5,0
145,274,10,1
146,268,6,1
147,263,5,0
148,257,6,1
149,253,4,0
150,247,6,1
151,245,2,0
152,242,3,0
153,241,1,0
154,229,12,1
155,236,7,1
156,184,52,1
157,172,12,1
158,172,0,0
159,171,1,0
160,171,0,0
161,170,1,0
162,170,0,0
163,170,0,0
164,169,1,0
165,169,0,0
166,168,1,0
167,168,0,0
168,167,1,0
169,167,0,0
170,167,0,0
171,167,0,0
172,167,0,0
173,166,1,0
174,166,0,0
175,166,0,0
176,165,1,0
177,165,0,0
178,165,0,0
179,165,0,0
180,164,1,0
182,161,3,0
183,161,0,0
184,160,1,0
185,160,0,0
186,160,0,0
187,160,0,0
188,160,0,0
189,161,1,0
190,160,1,0
191,160,0,0
192,160,0,0
193,159,1,0
194,159,0,0
195,158,1,0
196,158,0,0
197,158,0,0
198,158,0,0
199,158,0,0
200,158,0,0
201,157,1,0
202,156,1,0
203,155,1,0
204,155,0,0
205,155,0,0
206,154,1,0
207,154,0,0
208,154,0,0
209,153,1,0
210,153,0,0
211,153,0,0
212,153,0,0
213,152,1,0
215,150,2,0
216,150,0,0
217,150,0,0
218,150,0,0
219,150,0,0
220,149,1,0
616,12,137,1
617,12,0,0
618,12,0,0
620,11,1,0
621,11,0,0
622,11,0,0
623,11,0,0
