x,y,dy,groove
335,158,0,0
334,159,1,0
334,160,1,0
332,161,1,0
332,162,1,0
330,163,1,0
329,164,1,0
327,165,1,0
325,166,1,0
324,167,1,0
323,168,1,0
321,169,1,0
320,170,1,0
318,171,1,0
317,172,1,0
316,173,1,0
315,174,1,0
313,175,1,0
312,176,1,0
311,177,1,0
309,178,1,0
307,179,1,0
306,180,1,0
305,181,1,0
304,182,1,0
302,183,1,0
300,184,1,0
299,185,1,0
297,186,1,0
296,187,1,0
294,188,1,0
292,189,1,0
291,190,1,0
290,191,1,0
290,192,1,0
288,193,1,0
288,194,1,0
287,195,1,0
285,196,1,0
284,197,1,0
280,198,1,0
278,199,1,0
277,200,1,0
276,201,1,0
271,202,1,0
270,203,1,0
269,204,1,0
268,205,1,0
267,206,1,0
266,207,1,0
265,208,1,0
265,209,1,0
264,210,1,0
263,211,1,0
262,212,1,0
262,213,1,0
