x,y,dy,groove
96,202,0,0
97,201,1,0
98,201,0,0
99,201,0,0
100,201,0,0
101,201,0,0
102,200,1,0
103,200,0,0
104,199,1,0
105,198,1,0
106,198,0,0
107,198,0,0
108,198,0,0
109,198,0,0
110,197,1,0
111,197,0,0
112,196,1,0
113,195,1,0
114,195,0,0
115,185,10,1
116,182,3,0
117,180,2,0
118,184,4,0
119,192,8,1
120,192,0,0
121,191,1,0
122,191,0,0
123,190,1,0
124,190,0,0
125,190,0,0
126,190,0,0
127,189,1,0
128,189,0,0
129,188,1,0
130,178,10,1
131,176,2,0
132,179,3,0
133,187,8,1
134,187,0,0
135,186,1,0
136,186,0,0
137,186,0,0
138,185,1,0
139,185,0,0
140,185,0,0
141,185,0,0
142,184,1,0
143,183,1,0
144,183,0,0
145,182,1,0
146,182,0,0
147,216,34,1
148,237,21,1
149,236,1,0
150,236,0,0
151,232,4,0
152,180,52,1
153,179,1,0
154,179,0,0
155,178,1,0
156,178,0,0
157,177,1,0
158,177,0,0
159,176,1,0
160,175,1,0
161,175,0,0
162,174,1,0
163,174,0,0
164,174,0,0
165,174,0,0
166,173,1,0
167,173,0,0
168,172,1,0
169,172,0,0
170,171,1,0
171,171,0,0
172,170,1,0
173,169,1,0
174,169,0,0
175,168,1,0
176,168,0,0
177,168,0,0
178,167,1,0
179,167,0,0
180,166,1,0
181,165,1,0
182,165,0,0
183,164,1,0
184,163,1,0
185,163,0,0
186,163,0,0
187,163,0,0
188,162,1,0
189,162,0,0
190,162,0,0
191,161,1,0
192,161,0,0
193,160,1,0
194,160,0,0
195,159,1,0
196,159,0,0
197,159,0,0
198,247,88,1
199,284,37,1
200,276,8,1
201,266,10,1
202,256,10,1
203,263,7,1
204,267,4,0
205,268,1,0
206,265,3,0
207,248,17,1
208,235,13,1
209,215,20,1
210,203,12,1
211,194,9,1
212,183,11,1
213,175,8,1
214,170,5,0
215,149,21,1
503,13,136,1
504,13,0,0
505,13,0,0
507,12,1,0
508,12,0,0
509,12,0,0
510,11,1,0
511,11,0,0
513,0,11,1
514,0,0,0
536,3,3,0
538,2,1,0
539,2,0,0
540,2,0,0
