x,y,dy,groove
235,122,0,0
235,123,1,0
237,124,1,0
238,125,1,0
238,126,1,0
238,127,1,0
238,128,1,0
239,129,1,0
239,130,1,0
239,131,1,0
238,132,1,0
233,133,1,0
299,284,151,1
299,285,1,0
297,286,1,0
296,287,1,0
296,288,1,0
302,289,1,0
302,290,1,0
301,291,1,0
301,292,1,0
301,293,1,0
302,294,1,0
302,295,1,0
302,296,1,0
507,312,16,1
510,313,1,0
511,314,1,0
512,315,1,0
512,316,1,0
503,317,1,0
496,318,1,0
490,319,1,0
487,320,1,0
479,321,1,0
464,322,1,0
463,323,1,0
462,324,1,0
457,325,1,0
449,326,1,0
445,327,1,0
442,328,1,0
438,329,1,0
438,330,1,0
437,331,1,0
437,332,1,0
437,333,1,0
450,334,1,0
