x,y,dy,groove
366,172,0,0
365,173,1,0
363,174,1,0
362,175,1,0
360,176,1,0
357,177,1,0
356,178,1,0
354,179,1,0
352,180,1,0
350,181,1,0
348,182,1,0
346,183,1,0
345,184,1,0
343,185,1,0
342,186,1,0
341,187,1,0
335,188,1,0
334,189,1,0
333,190,1,0
332,191,1,0
330,192,1,0
328,193,1,0
326,194,1,0
325,195,1,0
323,196,1,0
321,197,1,0
319,198,1,0
317,199,1,0
316,200,1,0
315,201,1,0
314,202,1,0
313,203,1,0
309,204,1,0
308,205,1,0
304,206,1,0
303,207,1,0
302,208,1,0
301,209,1,0
299,210,1,0
297,211,1,0
295,212,1,0
294,213,1,0
292,214,1,0
290,215,1,0
288,216,1,0
286,217,1,0
284,218,1,0
282,219,1,0
281,220,1,0
279,221,1,0
277,222,1,0
275,223,1,0
274,224,1,0
271,225,1,0
269,226,1,0
268,227,1,0
264,228,1,0
263,229,1,0
262,230,1,0
261,231,1,0
259,232,1,0
258,233,1,0
256,234,1,0
253,235,1,0
251,236,1,0
250,237,1,0
248,238,1,0
247,239,1,0
244,240,1,0
242,241,1,0
241,242,1,0
240,243,1,0
238,244,1,0
236,245,1,0
234,246,1,0
232,247,1,0
231,248,1,0
230,249,1,0
229,250,1,0
229,251,1,0
