x,y,dy,groove
0,2,0,0
1,2,0,0
106,322,320,1
107,322,0,0
108,322,0,0
109,321,1,0
116,186,135,1
117,186,0,0
118,186,0,0
124,187,1,0
125,188,1,0
126,189,1,0
127,189,0,0
128,189,0,0
129,190,1,0
130,190,0,0
131,191,1,0
132,191,0,0
133,191,0,0
134,191,0,0
135,191,0,0
136,192,1,0
137,192,0,0
138,192,0,0
139,193,1,0
140,193,0,0
141,193,0,0
142,193,0,0
143,193,0,0
144,193,0,0
145,193,0,0
146,194,1,0
147,194,0,0
148,194,0,0
149,194,0,0
150,194,0,0
151,195,1,0
152,195,0,0
153,195,0,0
154,195,0,0
155,195,0,0
156,195,0,0
157,195,0,0
158,195,0,0
159,195,0,0
160,195,0,0
161,195,0,0
162,195,0,0
163,196,1,0
164,196,0,0
165,195,1,0
166,195,0,0
167,195,0,0
168,195,0,0
169,195,0,0
170,195,0,0
171,195,0,0
172,195,0,0
173,195,0,0
174,195,0,0
176,192,3,0
177,192,0,0
178,193,1,0
179,193,0,0
180,194,1,0
181,195,1,0
182,196,1,0
183,196,0,0
184,196,0,0
185,196,0,0
186,196,0,0
187,196,0,0
188,196,0,0
189,196,0,0
190,196,0,0
191,196,0,0
192,196,0,0
193,196,0,0
194,196,0,0
195,196,0,0
196,196,0,0
197,196,0,0
198,197,1,0
199,197,0,0
200,197,0,0
201,197,0,0
202,196,1,0
203,196,0,0
204,196,0,0
205,197,1,0
206,197,0,0
207,197,0,0
208,197,0,0
209,196,1,0
210,196,0,0
211,196,0,0
212,196,0,0
213,196,0,0
214,196,0,0
215,196,0,0
216,196,0,0
217,196,0,0
218,196,0,0
219,196,0,0
220,196,0,0
221,196,0,0
222,196,0,0
223,196,0,0
224,196,0,0
225,196,0,0
226,196,0,0
227,196,0,0
228,196,0,0
229,196,0,0
230,196,0,0
231,196,0,0
232,196,0,0
233,196,0,0
234,196,0,0
235,195,1,0
236,195,0,0
237,195,0,0
238,195,0,0
239,195,0,0
240,195,0,0
241,194,1,0
243,192,2,0
244,192,0,0
245,192,0,0
246,192,0,0
247,193,1,0
248,194,1,0
249,194,0,0
250,194,0,0
251,194,0,0
252,194,0,0
253,194,0,0
254,195,1,0
255,195,0,0
256,195,0,0
257,195,0,0
258,194,1,0
259,194,0,0
