x,y,dy,groove
256,135,0,0
255,136,1,0
254,137,1,0
253,138,1,0
252,139,1,0
251,140,1,0
250,141,1,0
249,142,1,0
248,143,1,0
247,144,1,0
246,145,1,0
244,146,1,0
243,147,1,0
242,148,1,0
241,149,1,0
240,150,1,0
239,151,1,0
237,152,1,0
236,153,1,0
235,154,1,0
234,155,1,0
233,156,1,0
232,157,1,0
231,158,1,0
230,159,1,0
229,160,1,0
228,161,1,0
226,162,1,0
225,163,1,0
224,164,1,0
223,165,1,0
222,166,1,0
221,167,1,0
219,168,1,0
218,169,1,0
217,170,1,0
216,171,1,0
215,172,1,0
214,173,1,0
213,174,1,0
212,175,1,0
211,176,1,0
209,177,1,0
207,178,1,0
206,179,1,0
205,180,1,0
204,181,1,0
203,182,1,0
203,183,1,0
202,184,1,0
201,185,1,0
200,186,1,0
200,187,1,0
199,188,1,0
199,189,1,0
199,190,1,0
199,191,1,0
201,192,1,0
