x,y,dy,groove
449,208,0,0
449,209,1,0
445,210,1,0
443,211,1,0
442,212,1,0
439,213,1,0
437,214,1,0
432,215,1,0
430,216,1,0
428,217,1,0
427,218,1,0
424,219,1,0
422,220,1,0
416,221,1,0
415,222,1,0
413,223,1,0
409,224,1,0
407,225,1,0
404,226,1,0
402,227,1,0
398,228,1,0
397,229,1,0
395,230,1,0
394,231,1,0
385,233,2,0
384,234,1,0
382,235,1,0
380,236,1,0
379,237,1,0
378,238,1,0
374,239,1,0
372,240,1,0
369,241,1,0
367,242,1,0
365,243,1,0
362,244,1,0
360,245,1,0
358,246,1,0
355,247,1,0
353,248,1,0
351,249,1,0
348,250,1,0
346,251,1,0
344,252,1,0
341,253,1,0
338,254,1,0
334,255,1,0
332,256,1,0
330,257,1,0
329,258,1,0
327,259,1,0
325,260,1,0
323,261,1,0
321,262,1,0
315,263,1,0
314,264,1,0
312,265,1,0
310,266,1,0
308,267,1,0
306,268,1,0
303,269,1,0
302,270,1,0
301,271,1,0
300,272,1,0
299,273,1,0
