x,y,dy,groove
90,236,0,0
91,236,0,0
92,236,0,0
93,235,1,0
94,235,0,0
95,235,0,0
96,234,1,0
97,234,0,0
98,233,1,0
99,233,0,0
100,232,1,0
101,231,1,0
102,231,0,0
103,230,1,0
104,230,0,0
105,229,1,0
106,228,1,0
107,228,0,0
108,227,1,0
109,226,1,0
110,226,0,0
111,225,1,0
112,224,1,0
113,224,0,0
114,223,1,0
115,222,1,0
116,222,0,0
117,221,1,0
118,220,1,0
119,220,0,0
120,219,1,0
121,219,0,0
122,219,0,0
123,218,1,0
124,217,1,0
125,216,1,0
126,216,0,0
127,215,1,0
128,215,0,0
129,214,1,0
130,214,0,0
131,213,1,0
132,212,1,0
133,212,0,0
134,211,1,0
135,210,1,0
136,210,0,0
137,209,1,0
138,209,0,0
139,208,1,0
140,207,1,0
141,207,0,0
142,206,1,0
143,206,0,0
144,205,1,0
145,205,0,0
146,204,1,0
147,204,0,0
148,203,1,0
149,203,0,0
150,203,0,0
151,202,1,0
152,201,1,0
153,200,1,0
154,199,1,0
155,199,0,0
156,198,1,0
157,198,0,0
158,197,1,0
159,196,1,0
160,196,0,0
161,195,1,0
162,194,1,0
163,194,0,0
164,193,1,0
165,193,0,0
166,239,46,1
167,239,0,0
168,239,0,0
169,245,6,1
170,232,13,1
171,189,43,1
172,188,1,0
173,188,0,0
174,187,1,0
175,186,1,0
176,185,1,0
177,185,0,0
178,184,1,0
179,183,1,0
180,182,1,0
181,181,1,0
182,181,0,0
183,181,0,0
184,180,1,0
185,180,0,0
186,180,0,0
187,179,1,0
188,178,1,0
189,177,1,0
190,177,0,0
191,176,1,0
192,176,0,0
193,176,0,0
194,175,1,0
195,174,1,0
196,173,1,0
197,172,1,0
198,172,0,0
199,172,0,0
200,171,1,0
201,171,0,0
202,170,1,0
203,169,1,0
204,169,0,0
205,168,1,0
206,167,1,0
207,167,0,0
208,166,1,0
209,165,1,0
210,164,1,0
211,164,0,0
212,163,1,0
213,163,0,0
214,163,0,0
215,162,1,0
216,162,0,0
217,161,1,0
218,160,1,0
219,159,1,0
220,158,1,0
221,158,0,0
222,157,1,0
223,157,0,0
224,156,1,0
225,155,1,0
226,155,0,0
227,154,1,0
228,154,0,0
229,153,1,0
230,152,1,0
231,151,1,0
232,151,0,0
233,150,1,0
330,328,178,1
331,235,93,1
332,244,9,1
333,273,29,1
334,271,2,0
335,263,8,1
336,254,9,1
337,270,16,1
338,283,13,1
339,281,2,0
340,275,6,1
341,261,14,1
342,241,20,1
343,230,11,1
344,231,1,0
345,235,4,0
346,241,6,1
347,225,16,1
348,219,6,1
349,225,6,1
350,262,37,1
351,265,3,0
352,263,2,0
353,240,23,1
447,16,224,1
448,16,0,0
449,16,0,0
450,15,1,0
451,14,1,0
452,14,0,0
453,14,0,0
454,13,1,0
455,13,0,0
456,12,1,0
457,11,1,0
458,11,0,0
459,10,1,0
460,10,0,0
461,9,1,0
462,9,0,0
463,9,0,0
464,8,1,0
465,8,0,0
466,7,1,0
467,7,0,0
468,6,1,0
469,6,0,0
470,5,1,0
471,4,1,0
475,2,2,0
476,2,0,0
477,1,1,0
478,0,1,0
479,0,0,0
