x,y,dy,groove
157,88,0,0
158,88,0,0
159,88,0,0
168,312,224,1
169,312,0,0
170,312,0,0
186,6,306,1
187,5,1,0
188,3,2,0
189,3,0,0
190,2,1,0
191,2,0,0
192,1,1,0
368,0,1,0
369,1,1,0
370,1,0,0
371,1,0,0
372,1,0,0
373,3,2,0
374,4,1,0
375,5,1,0
376,5,0,0
377,5,0,0
379,7,2,0
383,10,3,0
384,11,1,0
385,11,0,0
386,12,1,0
387,12,0,0
388,217,205,1
389,224,7,1
390,229,5,0
391,232,3,0
392,234,2,0
393,243,9,1
394,247,4,0
395,252,5,0
396,254,2,0
397,254,0,0
398,253,1,0
399,252,1,0
400,252,0,0
401,253,1,0
402,253,0,0
403,253,0,0
