x,y,dy,groove
419,189,0,0
418,190,1,0
417,191,1,0
414,192,1,0
412,193,1,0
409,194,1,0
408,195,1,0
406,196,1,0
404,197,1,0
404,198,1,0
400,199,1,0
396,200,1,0
395,201,1,0
393,202,1,0
392,203,1,0
390,204,1,0
388,205,1,0
386,206,1,0
384,207,1,0
381,208,1,0
380,209,1,0
378,210,1,0
376,211,1,0
373,212,1,0
371,213,1,0
369,214,1,0
366,215,1,0
364,216,1,0
362,217,1,0
360,218,1,0
359,219,1,0
357,220,1,0
354,221,1,0
353,222,1,0
350,223,1,0
347,224,1,0
344,225,1,0
343,226,1,0
342,227,1,0
336,228,1,0
335,229,1,0
334,230,1,0
333,231,1,0
332,232,1,0
332,233,1,0
329,234,1,0
324,235,1,0
323,236,1,0
321,237,1,0
319,238,1,0
318,239,1,0
316,240,1,0
314,241,1,0
313,242,1,0
311,243,1,0
309,244,1,0
306,245,1,0
304,246,1,0
302,247,1,0
300,248,1,0
298,249,1,0
297,250,1,0
295,251,1,0
293,252,1,0
291,253,1,0
289,254,1,0
289,255,1,0
288,256,1,0
