x,y,dy,groove
443,220,0,0
443,221,1,0
442,222,1,0
440,223,1,0
437,224,1,0
432,225,1,0
431,226,1,0
429,227,1,0
424,228,1,0
421,229,1,0
419,230,1,0
415,231,1,0
413,232,1,0
411,233,1,0
408,234,1,0
408,235,1,0
385,242,7,1
383,243,1,0
381,244,1,0
380,245,1,0
377,246,1,0
374,247,1,0
371,248,1,0
369,249,1,0
368,250,1,0
366,251,1,0
362,252,1,0
359,253,1,0
356,254,1,0
355,255,1,0
352,256,1,0
350,257,1,0
347,258,1,0
345,259,1,0
341,260,1,0
339,261,1,0
337,262,1,0
332,263,1,0
330,264,1,0
328,265,1,0
326,266,1,0
324,267,1,0
322,268,1,0
318,269,1,0
314,270,1,0
312,271,1,0
310,272,1,0
309,273,1,0
308,274,1,0
306,275,1,0
305,276,1,0
305,277,1,0
305,278,1,0
305,279,1,0
306,280,1,0
