x,y,dy,groove
130,246,0,0
131,246,0,0
140,284,38,1
141,291,7,1
142,291,0,0
143,287,4,0
152,276,11,1
153,309,33,1
154,312,3,0
155,310,2,0
156,305,5,0
157,299,6,1
158,295,4,0
159,282,13,1
160,283,1,0
161,290,7,1
162,297,7,1
163,300,3,0
164,292,8,1
165,287,5,0
166,277,10,1
167,270,7,1
168,262,8,1
169,256,6,1
170,252,4,0
171,242,10,1
172,234,8,1
173,230,4,0
174,225,5,0
175,223,2,0
176,208,15,1
177,204,4,0
178,204,0,0
179,198,6,1
180,202,4,0
181,211,9,1
182,215,4,0
184,178,37,1
185,176,2,0
186,176,0,0
187,169,7,1
188,173,4,0
189,185,12,1
193,147,38,1
194,142,5,0
195,142,0,0
196,142,0,0
197,159,17,1
198,150,9,1
199,150,0,0
200,150,0,0
201,139,11,1
202,106,33,1
203,139,33,1
206,139,0,0
207,140,1,0
208,140,0,0
209,140,0,0
210,140,0,0
294,354,214,1
295,351,3,0
