x,y,dy,groove
362,0,0,0
362,1,1,0
471,163,162,1
471,164,1,0
471,165,1,0
471,166,1,0
471,167,1,0
471,168,1,0
471,169,1,0
471,170,1,0
470,171,1,0
470,172,1,0
470,173,1,0
470,174,1,0
470,175,1,0
470,176,1,0
469,177,1,0
469,178,1,0
469,179,1,0
469,180,1,0
469,181,1,0
469,182,1,0
469,183,1,0
469,184,1,0
469,185,1,0
469,186,1,0
469,187,1,0
469,188,1,0
469,189,1,0
469,190,1,0
469,191,1,0
469,192,1,0
469,193,1,0
469,194,1,0
468,195,1,0
468,196,1,0
468,197,1,0
468,198,1,0
468,199,1,0
468,200,1,0
468,201,1,0
468,202,1,0
468,203,1,0
468,204,1,0
468,205,1,0
468,206,1,0
468,207,1,0
469,208,1,0
470,209,1,0
471,210,1,0
472,211,1,0
472,212,1,0
463,222,10,1
464,223,1,0
465,224,1,0
466,225,1,0
467,226,1,0
468,227,1,0
468,228,1,0
469,229,1,0
469,230,1,0
470,231,1,0
471,232,1,0
471,233,1,0
471,234,1,0
471,235,1,0
470,236,1,0
470,237,1,0
470,238,1,0
470,239,1,0
469,240,1,0
469,241,1,0
469,242,1,0
469,243,1,0
469,244,1,0
469,245,1,0
469,246,1,0
469,247,1,0
459,254,7,1
459,255,1,0
459,256,1,0
460,257,1,0
460,258,1,0
461,259,1,0
461,260,1,0
461,261,1,0
461,262,1,0
462,263,1,0
462,264,1,0
463,265,1,0
464,266,1,0
464,267,1,0
464,268,1,0
459,270,2,0
459,271,1,0
458,272,1,0
458,273,1,0
458,274,1,0
458,275,1,0
458,276,1,0
457,277,1,0
457,278,1,0
457,279,1,0
457,280,1,0
456,281,1,0
456,282,1,0
456,283,1,0
456,284,1,0
455,285,1,0
455,286,1,0
455,287,1,0
455,288,1,0
455,289,1,0
454,290,1,0
454,291,1,0
454,292,1,0
454,293,1,0
454,294,1,0
453,295,1,0
453,296,1,0
452,297,1,0
452,298,1,0
452,299,1,0
452,300,1,0
452,301,1,0
452,302,1,0
452,303,1,0
452,304,1,0
452,305,1,0
