x,y,dy,groove
129,246,0,0
132,291,45,1
133,302,11,1
134,307,5,0
135,308,1,0
136,309,1,0
137,311,2,0
138,316,5,0
139,316,0,0
140,316,0,0
141,316,0,0
142,310,6,1
143,310,0,0
144,307,3,0
145,303,4,0
146,295,8,1
147,288,7,1
148,294,6,1
149,297,3,0
150,299,2,0
151,298,1,0
152,290,8,1
153,285,5,0
154,277,8,1
155,266,11,1
156,259,7,1
157,255,4,0
158,248,7,1
159,237,11,1
160,232,5,0
161,229,3,0
162,222,7,1
163,218,4,0
164,206,12,1
165,205,1,0
166,205,0,0
167,210,5,0
168,208,2,0
169,207,1,0
170,197,10,1
171,187,10,1
172,184,3,0
173,172,12,1
174,169,3,0
175,172,3,0
176,174,2,0
177,190,16,1
181,135,55,1
182,135,0,0
183,122,13,1
196,137,15,1
197,112,25,1
198,124,12,1
281,367,243,1
