x,y,dy,groove
560,0,0,0
561,1,1,0
561,2,1,0
561,3,1,0
561,4,1,0
575,14,10,1
575,15,1,0
516,241,226,1
515,242,1,0
514,243,1,0
508,244,1,0
501,245,1,0
500,246,1,0
498,247,1,0
494,248,1,0
489,249,1,0
483,250,1,0
477,251,1,0
473,252,1,0
472,253,1,0
470,254,1,0
459,255,1,0
458,256,1,0
453,257,1,0
449,258,1,0
447,259,1,0
444,260,1,0
437,261,1,0
431,262,1,0
424,263,1,0
422,264,1,0
417,265,1,0
412,266,1,0
408,267,1,0
406,268,1,0
403,269,1,0
401,270,1,0
398,271,1,0
384,274,3,0
382,275,1,0
379,276,1,0
375,277,1,0
371,278,1,0
364,279,1,0
359,280,1,0
356,281,1,0
352,282,1,0
352,283,1,0
343,284,1,0
339,285,1,0
338,286,1,0
332,287,1,0
329,288,1,0
328,289,1,0
324,290,1,0
322,291,1,0
310,292,1,0
308,293,1,0
306,294,1,0
305,295,1,0
301,296,1,0
296,297,1,0
289,298,1,0
286,299,1,0
284,300,1,0
280,301,1,0
277,302,1,0
275,303,1,0
272,304,1,0
262,305,1,0
241,306,1,0
234,307,1,0
227,308,1,0
223,309,1,0
224,310,1,0
220,311,1,0
214,312,1,0
210,313,1,0
206,314,1,0
203,315,1,0
200,316,1,0
198,317,1,0
197,318,1,0
194,319,1,0
192,320,1,0
191,321,1,0
189,322,1,0
188,323,1,0
185,324,1,0
181,325,1,0
179,326,1,0
179,327,1,0
179,328,1,0
178,329,1,0
175,330,1,0
175,331,1,0
175,332,1,0
176,333,1,0
180,334,1,0
180,335,1,0
179,336,1,0
180,337,1,0
182,338,1,0
182,339,1,0
182,340,1,0
182,341,1,0
182,342,1,0
182,343,1,0
182,344,1,0
182,345,1,0
182,346,1,0
183,347,1,0
182,348,1,0
182,349,1,0
182,350,1,0
186,351,1,0
184,352,1,0
185,353,1,0
185,354,1,0
184,355,1,0
184,356,1,0
182,357,1,0
