x,y,dy,groove
558,0,0,0
561,1,1,0
576,2,1,0
576,3,1,0
577,4,1,0
577,5,1,0
588,15,10,1
589,16,1,0
589,17,1,0
638,207,190,1
638,208,1,0
638,237,29,1
638,238,1,0
635,257,19,1
636,258,1,0
636,259,1,0
519,301,42,1
520,302,1,0
514,303,1,0
511,304,1,0
511,305,1,0
504,306,1,0
499,307,1,0
493,308,1,0
486,309,1,0
482,310,1,0
475,311,1,0
471,312,1,0
468,313,1,0
460,314,1,0
449,315,1,0
440,316,1,0
437,317,1,0
432,318,1,0
432,319,1,0
425,320,1,0
415,321,1,0
405,322,1,0
404,323,1,0
399,324,1,0
395,325,1,0
384,326,1,0
377,327,1,0
374,328,1,0
368,329,1,0
332,330,1,0
319,331,1,0
295,332,1,0
265,333,1,0
182,334,1,0
214,350,16,1
212,351,1,0
208,352,1,0
199,353,1,0
192,354,1,0
188,355,1,0
185,356,1,0
184,357,1,0
182,358,1,0
