x,y,dy,groove
112,342,0,0
113,342,0,0
114,342,0,0
115,342,0,0
116,341,1,0
117,342,1,0
118,342,0,0
119,342,0,0
120,344,2,0
121,344,0,0
124,346,2,0
125,346,0,0
126,346,0,0
127,346,0,0
128,347,1,0
129,347,0,0
130,347,0,0
131,347,0,0
132,348,1,0
133,347,1,0
134,347,0,0
135,347,0,0
136,347,0,0
137,348,1,0
138,348,0,0
139,350,2,0
140,350,0,0
141,350,0,0
142,348,2,0
143,348,0,0
144,348,0,0
145,349,1,0
146,349,0,0
147,349,0,0
148,349,0,0
149,349,0,0
150,349,0,0
151,342,7,1
152,341,1,0
153,341,0,0
154,340,1,0
155,350,10,1
156,350,0,0
157,350,0,0
158,350,0,0
159,350,0,0
160,350,0,0
161,350,0,0
162,350,0,0
163,350,0,0
164,350,0,0
165,350,0,0
166,350,0,0
167,350,0,0
168,350,0,0
169,350,0,0
170,350,0,0
171,350,0,0
172,350,0,0
173,350,0,0
174,350,0,0
175,350,0,0
179,348,2,0
180,348,0,0
181,348,0,0
182,348,0,0
183,349,1,0
184,349,0,0
185,350,1,0
186,350,0,0
187,350,0,0
188,350,0,0
189,350,0,0
190,350,0,0
191,350,0,0
192,350,0,0
193,349,1,0
194,349,0,0
195,349,0,0
214,358,9,1
215,358,0,0
216,358,0,0
217,357,1,0
231,331,26,1
232,328,3,0
233,328,0,0
234,326,2,0
235,324,2,0
236,321,3,0
237,312,9,1
238,307,5,0
239,306,1,0
240,303,3,0
241,297,6,1
242,295,2,0
243,284,11,1
244,277,7,1
245,275,2,0
246,274,1,0
247,269,5,0
248,268,1,0
249,265,3,0
250,259,6,1
251,247,12,1
252,244,3,0
253,241,3,0
254,239,2,0
255,236,3,0
256,234,2,0
261,227,7,1
262,223,4,0
263,218,5,0
264,211,7,1
265,203,8,1
266,191,12,1
267,184,7,1
268,178,6,1
269,174,4,0
302,1,173,1
303,1,0,0
304,1,0,0
