x,y,dy,groove
48,0,0,0
49,1,1,0
50,1,0,0
115,323,322,1
116,322,1,0
117,322,0,0
118,322,0,0
119,322,0,0
120,323,1,0
124,177,146,1
125,178,1,0
126,179,1,0
127,180,1,0
128,180,0,0
129,180,0,0
130,180,0,0
131,180,0,0
132,180,0,0
133,180,0,0
134,180,0,0
135,180,0,0
136,180,0,0
137,180,0,0
138,180,0,0
139,180,0,0
140,180,0,0
141,180,0,0
142,180,0,0
143,180,0,0
144,180,0,0
145,180,0,0
146,180,0,0
147,180,0,0
148,180,0,0
149,180,0,0
150,180,0,0
151,180,0,0
152,180,0,0
153,180,0,0
154,180,0,0
155,180,0,0
156,179,1,0
157,179,0,0
158,179,0,0
159,179,0,0
160,179,0,0
161,179,0,0
162,179,0,0
163,179,0,0
164,179,0,0
165,179,0,0
166,179,0,0
167,179,0,0
168,179,0,0
169,178,1,0
170,177,1,0
171,177,0,0
172,177,0,0
173,177,0,0
174,177,0,0
175,177,0,0
176,177,0,0
177,176,1,0
178,176,0,0
182,174,2,0
183,174,0,0
184,175,1,0
185,175,0,0
186,175,0,0
187,176,1,0
188,176,0,0
189,176,0,0
190,176,0,0
191,176,0,0
192,176,0,0
193,176,0,0
194,176,0,0
195,176,0,0
196,175,1,0
197,175,0,0
198,175,0,0
199,175,0,0
200,175,0,0
201,175,0,0
202,175,0,0
203,174,1,0
204,173,1,0
205,174,1,0
206,174,0,0
207,174,0,0
208,174,0,0
209,174,0,0
210,173,1,0
211,173,0,0
212,173,0,0
213,173,0,0
214,173,0,0
215,173,0,0
216,173,0,0
217,173,0,0
218,173,0,0
219,172,1,0
220,172,0,0
221,172,0,0
222,172,0,0
223,172,0,0
224,172,0,0
225,171,1,0
226,171,0,0
227,171,0,0
228,171,0,0
229,170,1,0
230,170,0,0
231,170,0,0
232,170,0,0
233,170,0,0
234,170,0,0
235,169,1,0
236,169,0,0
237,169,0,0
238,169,0,0
239,169,0,0
240,169,0,0
244,167,2,0
245,167,0,0
246,166,1,0
252,163,3,0
253,164,1,0
254,164,0,0
255,165,1,0
256,165,0,0
257,165,0,0
258,165,0,0
259,165,0,0
260,165,0,0
261,165,0,0
262,165,0,0
263,165,0,0
264,165,0,0
265,165,0,0
266,164,1,0
267,164,0,0
268,164,0,0
269,164,0,0
270,164,0,0
271,164,0,0
276,161,3,0
277,161,0,0
278,161,0,0
