x,y,dy,groove
235,135,0,0
235,136,1,0
234,137,1,0
233,138,1,0
232,139,1,0
231,140,1,0
230,141,1,0
229,142,1,0
228,143,1,0
227,144,1,0
226,145,1,0
225,146,1,0
224,147,1,0
223,148,1,0
222,149,1,0
221,150,1,0
220,151,1,0
219,152,1,0
217,153,1,0
216,154,1,0
215,155,1,0
214,156,1,0
212,157,1,0
211,158,1,0
211,159,1,0
210,160,1,0
209,161,1,0
208,162,1,0
208,163,1,0
207,164,1,0
206,165,1,0
205,166,1,0
204,167,1,0
203,168,1,0
202,169,1,0
201,170,1,0
199,171,1,0
198,172,1,0
197,173,1,0
196,174,1,0
195,175,1,0
194,176,1,0
192,177,1,0
191,178,1,0
191,179,1,0
190,180,1,0
189,181,1,0
189,182,1,0
189,183,1,0
189,184,1,0
