x,y,dy,groove
397,0,0,0
388,1,1,0
323,2,1,0
322,3,1,0
321,4,1,0
357,5,1,0
369,6,1,0
386,7,1,0
393,8,1,0
386,9,1,0
364,10,1,0
170,149,139,1
169,150,1,0
169,151,1,0
168,152,1,0
167,153,1,0
165,154,1,0
164,155,1,0
163,156,1,0
162,157,1,0
161,158,1,0
160,159,1,0
159,160,1,0
158,161,1,0
157,162,1,0
156,163,1,0
155,164,1,0
154,165,1,0
153,166,1,0
152,167,1,0
151,168,1,0
150,169,1,0
149,170,1,0
148,171,1,0
147,172,1,0
146,173,1,0
145,174,1,0
144,175,1,0
143,176,1,0
142,177,1,0
141,178,1,0
140,179,1,0
139,180,1,0
137,181,1,0
136,182,1,0
135,183,1,0
134,184,1,0
133,185,1,0
132,186,1,0
131,187,1,0
130,188,1,0
129,189,1,0
128,190,1,0
127,191,1,0
126,192,1,0
125,193,1,0
124,194,1,0
123,195,1,0
122,196,1,0
121,197,1,0
121,198,1,0
121,199,1,0
120,200,1,0
121,201,1,0
121,202,1,0
122,203,1,0
516,236,33,1
516,237,1,0
516,238,1,0
516,239,1,0
516,240,1,0
516,241,1,0
516,242,1,0
516,243,1,0
516,244,1,0
516,245,1,0
516,246,1,0
516,247,1,0
516,248,1,0
516,249,1,0
517,250,1,0
517,251,1,0
518,252,1,0
518,253,1,0
518,254,1,0
518,255,1,0
518,256,1,0
518,257,1,0
519,258,1,0
519,259,1,0
518,260,1,0
518,261,1,0
518,262,1,0
518,263,1,0
518,264,1,0
518,265,1,0
518,266,1,0
518,267,1,0
518,268,1,0
518,269,1,0
518,270,1,0
518,271,1,0
518,272,1,0
518,273,1,0
518,274,1,0
518,275,1,0
518,276,1,0
518,277,1,0
518,278,1,0
542,279,1,0
518,280,1,0
542,281,1,0
549,282,1,0
546,283,1,0
544,284,1,0
542,285,1,0
536,286,1,0
538,287,1,0
519,288,1,0
520,289,1,0
521,290,1,0
521,291,1,0
521,292,1,0
521,293,1,0
520,294,1,0
519,295,1,0
520,296,1,0
520,297,1,0
520,298,1,0
520,299,1,0
520,300,1,0
520,301,1,0
520,302,1,0
520,303,1,0
519,304,1,0
519,305,1,0
519,306,1,0
519,307,1,0
519,308,1,0
519,309,1,0
519,310,1,0
519,311,1,0
519,312,1,0
519,313,1,0
519,314,1,0
305,315,1,0
262,316,1,0
176,317,1,0
