x,y,dy,groove
562,0,0,0
562,1,1,0
562,2,1,0
633,212,210,1
633,213,1,0
511,247,34,1
511,248,1,0
510,249,1,0
506,250,1,0
504,251,1,0
500,252,1,0
494,253,1,0
492,254,1,0
479,255,1,0
479,256,1,0
477,257,1,0
476,258,1,0
475,259,1,0
446,261,2,0
451,262,1,0
447,263,1,0
442,264,1,0
434,265,1,0
429,266,1,0
426,267,1,0
423,268,1,0
419,269,1,0
414,270,1,0
413,271,1,0
411,272,1,0
390,277,5,0
388,278,1,0
386,279,1,0
381,280,1,0
374,281,1,0
370,282,1,0
368,283,1,0
363,284,1,0
363,285,1,0
352,286,1,0
351,287,1,0
348,288,1,0
343,289,1,0
342,290,1,0
336,291,1,0
334,292,1,0
328,293,1,0
326,294,1,0
319,295,1,0
312,296,1,0
311,297,1,0
306,298,1,0
305,299,1,0
301,300,1,0
298,301,1,0
287,302,1,0
286,303,1,0
284,304,1,0
281,305,1,0
276,306,1,0
273,307,1,0
269,308,1,0
266,309,1,0
260,310,1,0
258,311,1,0
253,312,1,0
245,313,1,0
242,314,1,0
239,315,1,0
236,316,1,0
233,317,1,0
229,318,1,0
223,319,1,0
219,320,1,0
215,321,1,0
211,322,1,0
202,323,1,0
198,324,1,0
196,325,1,0
194,326,1,0
191,327,1,0
189,328,1,0
187,329,1,0
184,330,1,0
183,331,1,0
182,332,1,0
181,333,1,0
181,334,1,0
180,335,1,0
183,336,1,0
