x,y,dy,groove
437,0,0,0
436,1,1,0
435,2,1,0
432,3,1,0
429,4,1,0
429,5,1,0
429,6,1,0
429,7,1,0
429,8,1,0
430,9,1,0
436,10,1,0
279,116,106,1
277,117,1,0
276,118,1,0
276,119,1,0
275,120,1,0
274,121,1,0
273,122,1,0
271,123,1,0
266,124,1,0
265,125,1,0
265,126,1,0
264,127,1,0
263,128,1,0
261,129,1,0
259,130,1,0
258,131,1,0
257,132,1,0
256,133,1,0
254,134,1,0
252,135,1,0
251,136,1,0
251,137,1,0
248,138,1,0
247,139,1,0
245,140,1,0
244,141,1,0
243,142,1,0
241,143,1,0
240,144,1,0
239,145,1,0
238,146,1,0
236,147,1,0
236,148,1,0
235,149,1,0
234,150,1,0
229,151,1,0
228,152,1,0
228,153,1,0
228,154,1,0
223,155,1,0
222,156,1,0
221,157,1,0
221,158,1,0
220,159,1,0
218,160,1,0
217,161,1,0
215,162,1,0
214,163,1,0
213,164,1,0
211,165,1,0
209,166,1,0
208,167,1,0
207,168,1,0
206,169,1,0
202,170,1,0
201,171,1,0
200,172,1,0
198,173,1,0
195,174,1,0
194,175,1,0
193,176,1,0
193,177,1,0
193,178,1,0
192,179,1,0
190,180,1,0
188,181,1,0
187,182,1,0
185,183,1,0
183,184,1,0
179,185,1,0
178,186,1,0
178,187,1,0
177,188,1,0
175,189,1,0
173,190,1,0
173,191,1,0
172,192,1,0
171,193,1,0
170,194,1,0
168,195,1,0
167,196,1,0
166,197,1,0
164,198,1,0
163,199,1,0
161,200,1,0
159,201,1,0
157,202,1,0
156,203,1,0
154,204,1,0
153,205,1,0
151,206,1,0
150,207,1,0
148,208,1,0
146,209,1,0
145,210,1,0
143,211,1,0
143,212,1,0
142,213,1,0
140,214,1,0
138,215,1,0
136,216,1,0
130,217,1,0
130,218,1,0
130,219,1,0
131,220,1,0
131,221,1,0
129,222,1,0
126,223,1,0
126,224,1,0
125,225,1,0
122,226,1,0
119,227,1,0
118,228,1,0
115,229,1,0
114,230,1,0
114,231,1,0
114,232,1,0
114,233,1,0
113,234,1,0
111,235,1,0
111,236,1,0
110,237,1,0
110,238,1,0
110,239,1,0
110,240,1,0
111,241,1,0
115,242,1,0
115,243,1,0
