x,y,dy,groove
219,210,0,0
220,210,0,0
221,209,1,0
222,209,0,0
223,209,0,0
224,209,0,0
225,208,1,0
226,208,0,0
227,207,1,0
228,207,0,0
229,207,0,0
232,205,2,0
233,205,0,0
234,204,1,0
235,204,0,0
236,204,0,0
237,203,1,0
238,203,0,0
239,202,1,0
240,202,0,0
241,202,0,0
244,200,2,0
245,200,0,0
246,199,1,0
247,198,1,0
248,198,0,0
249,198,0,0
250,198,0,0
251,198,0,0
252,197,1,0
253,197,0,0
254,197,0,0
255,197,0,0
256,196,1,0
257,196,0,0
258,195,1,0
259,195,0,0
260,194,1,0
261,194,0,0
262,193,1,0
263,193,0,0
264,193,0,0
265,193,0,0
266,192,1,0
267,192,0,0
268,191,1,0
269,191,0,0
270,190,1,0
271,190,0,0
272,190,0,0
273,189,1,0
274,189,0,0
275,188,1,0
276,188,0,0
277,187,1,0
278,187,0,0
279,187,0,0
280,187,0,0
281,186,1,0
282,186,0,0
283,185,1,0
284,184,1,0
285,184,0,0
286,184,0,0
287,183,1,0
288,183,0,0
289,182,1,0
290,182,0,0
291,182,0,0
292,181,1,0
293,181,0,0
294,181,0,0
299,178,3,0
300,178,0,0
301,178,0,0
312,171,7,1
313,171,0,0
314,171,0,0
315,170,1,0
316,170,0,0
317,169,1,0
318,169,0,0
319,169,0,0
320,168,1,0
321,168,0,0
322,167,1,0
323,167,0,0
324,167,0,0
334,161,6,1
335,161,0,0
336,160,1,0
337,160,0,0
338,160,0,0
339,160,0,0
340,160,0,0
341,159,1,0
342,159,0,0
343,158,1,0
344,158,0,0
345,158,0,0
346,157,1,0
347,157,0,0
348,157,0,0
349,157,0,0
350,156,1,0
351,156,0,0
352,155,1,0
353,154,1,0
354,154,0,0
358,152,2,0
359,152,0,0
360,152,0,0
361,151,1,0
362,151,0,0
363,150,1,0
364,150,0,0
366,149,1,0
367,149,0,0
368,148,1,0
369,147,1,0
370,147,0,0
371,147,0,0
373,146,1,0
374,146,0,0
450,328,182,1
451,326,2,0
452,323,3,0
453,320,3,0
454,318,2,0
455,310,8,1
456,310,0,0
458,304,6,1
459,304,0,0
460,302,2,0
462,295,7,1
463,295,0,0
464,294,1,0
467,281,13,1
468,281,0,0
469,280,1,0
470,276,4,0
471,270,6,1
472,267,3,0
473,266,1,0
478,238,28,1
479,236,2,0
480,234,2,0
481,226,8,1
482,218,8,1
483,213,5,0
484,212,1,0
