x,y,dy,groove
108,324,0,0
109,325,1,0
110,324,1,0
111,324,0,0
112,324,0,0
113,324,0,0
114,324,0,0
115,324,0,0
116,323,1,0
117,323,0,0
118,324,1,0
119,324,0,0
120,325,1,0
121,326,1,0
122,331,5,0
123,332,1,0
124,332,0,0
125,332,0,0
126,331,1,0
127,331,0,0
128,331,0,0
129,331,0,0
130,331,0,0
131,331,0,0
132,331,0,0
133,330,1,0
134,331,1,0
135,331,0,0
136,331,0,0
137,332,1,0
138,333,1,0
139,333,0,0
140,333,0,0
141,336,3,0
142,336,0,0
143,336,0,0
144,337,1,0
145,337,0,0
146,338,1,0
147,338,0,0
148,337,1,0
149,337,0,0
150,336,1,0
151,335,1,0
152,335,0,0
153,334,1,0
154,334,0,0
155,335,1,0
156,334,1,0
157,334,0,0
158,334,0,0
159,334,0,0
160,334,0,0
161,334,0,0
162,334,0,0
163,334,0,0
164,333,1,0
165,331,2,0
166,330,1,0
167,331,1,0
168,331,0,0
169,331,0,0
170,331,0,0
171,331,0,0
172,330,1,0
173,330,0,0
174,330,0,0
175,330,0,0
176,329,1,0
177,329,0,0
178,329,0,0
179,329,0,0
180,329,0,0
181,328,1,0
182,328,0,0
183,328,0,0
184,328,0,0
185,328,0,0
186,328,0,0
187,328,0,0
188,328,0,0
189,329,1,0
190,329,0,0
191,330,1,0
192,330,0,0
193,330,0,0
194,330,0,0
195,330,0,0
196,330,0,0
197,330,0,0
198,330,0,0
199,330,0,0
200,330,0,0
201,330,0,0
202,330,0,0
203,330,0,0
204,330,0,0
205,329,1,0
206,329,0,0
207,329,0,0
208,329,0,0
209,329,0,0
210,329,0,0
211,329,0,0
212,329,0,0
213,329,0,0
214,329,0,0
215,329,0,0
216,329,0,0
217,329,0,0
218,329,0,0
219,336,7,1
220,336,0,0
221,330,6,1
222,331,1,0
223,332,1,0
224,331,1,0
225,330,1,0
226,326,4,0
227,326,0,0
228,324,2,0
229,323,1,0
230,321,2,0
231,315,6,1
232,314,1,0
233,312,2,0
234,311,1,0
235,300,11,1
236,295,5,0
237,287,8,1
238,283,4,0
239,279,4,0
240,279,0,0
241,272,7,1
242,269,3,0
243,268,1,0
244,263,5,0
245,237,26,1
246,231,6,1
247,252,21,1
248,270,18,1
249,325,55,1
250,326,1,0
251,326,0,0
252,236,90,1
253,230,6,1
254,213,17,1
255,210,3,0
256,221,11,1
257,249,28,1
258,300,51,1
259,327,27,1
260,327,0,0
261,326,1,0
262,327,1,0
263,327,0,0
264,327,0,0
284,0,327,1
285,1,1,0
286,1,0,0
287,2,1,0
288,3,1,0
