x,y,dy,groove
163,239,0,0
165,238,1,0
166,238,0,0
167,238,0,0
173,236,2,0
200,226,10,1
201,226,0,0
202,226,0,0
283,194,32,1
284,194,0,0
289,192,2,0
290,192,0,0
293,191,1,0
294,191,0,0
295,191,0,0
296,190,1,0
297,190,0,0
298,190,0,0
299,190,0,0
304,188,2,0
305,188,0,0
314,184,4,0
315,184,0,0
317,183,1,0
321,182,1,0
322,182,0,0
323,181,1,0
324,181,0,0
328,275,94,1
329,271,4,0
330,268,3,0
331,262,6,1
332,263,1,0
333,269,6,1
334,256,13,1
335,245,11,1
336,243,2,0
337,228,15,1
338,225,3,0
339,218,7,1
340,222,4,0
341,221,1,0
342,225,4,0
343,224,1,0
344,226,2,0
345,222,4,0
346,216,6,1
347,215,1,0
348,205,10,1
349,194,11,1
350,189,5,0
351,186,3,0
352,185,1,0
353,182,3,0
354,180,2,0
355,175,5,0
356,170,5,0
357,170,0,0
