x,y,dy,groove
172,0,0,0
173,1,1,0
174,2,1,0
188,3,1,0
120,204,201,1
121,205,1,0
122,206,1,0
122,207,1,0
122,208,1,0
122,209,1,0
123,210,1,0
117,229,19,1
117,230,1,0
117,231,1,0
117,232,1,0
117,233,1,0
116,234,1,0
116,235,1,0
116,236,1,0
116,237,1,0
116,238,1,0
115,239,1,0
116,240,1,0
116,241,1,0
116,242,1,0
116,243,1,0
116,244,1,0
115,245,1,0
115,246,1,0
115,247,1,0
115,248,1,0
115,249,1,0
115,250,1,0
115,251,1,0
115,252,1,0
114,253,1,0
114,254,1,0
115,255,1,0
115,256,1,0
115,257,1,0
114,258,1,0
114,259,1,0
114,260,1,0
114,261,1,0
114,262,1,0
114,263,1,0
114,264,1,0
114,265,1,0
114,266,1,0
114,267,1,0
114,268,1,0
114,269,1,0
114,270,1,0
114,271,1,0
116,272,1,0
116,273,1,0
116,274,1,0
116,275,1,0
116,276,1,0
116,277,1,0
116,278,1,0
116,279,1,0
116,280,1,0
116,281,1,0
116,282,1,0
116,283,1,0
116,284,1,0
116,285,1,0
116,286,1,0
116,287,1,0
116,288,1,0
116,289,1,0
116,290,1,0
116,291,1,0
116,292,1,0
117,293,1,0
117,294,1,0
117,295,1,0
117,296,1,0
117,297,1,0
117,298,1,0
118,299,1,0
119,300,1,0
119,301,1,0
120,302,1,0
120,303,1,0
119,304,1,0
119,305,1,0
119,306,1,0
118,307,1,0
118,308,1,0
118,309,1,0
104,310,1,0
105,311,1,0
113,312,1,0
116,313,1,0
116,314,1,0
117,315,1,0
118,316,1,0
133,317,1,0
