x,y,dy,groove
170,315,0,0
171,315,0,0
172,315,0,0
173,314,1,0
184,122,192,1
185,122,0,0
186,122,0,0
279,0,122,1
280,0,0,0
291,10,10,1
292,10,0,0
293,9,1,0
294,8,1,0
295,7,1,0
296,6,1,0
297,5,1,0
298,4,1,0
299,3,1,0
300,2,1,0
301,1,1,0
302,1,0,0
303,0,1,0
379,1,1,0
380,1,0,0
381,1,0,0
384,4,3,0
385,5,1,0
386,5,0,0
388,254,249,1
389,256,2,0
390,285,29,1
391,292,7,1
392,293,1,0
393,293,0,0
394,267,26,1
395,253,14,1
396,257,4,0
397,254,3,0
398,256,2,0
399,260,4,0
400,271,11,1
401,270,1,0
402,273,3,0
403,273,0,0
404,275,2,0
405,269,6,1
406,252,17,1
