x,y,dy,groove
461,271,0,0
460,272,1,0
457,273,1,0
457,274,1,0
454,275,1,0
445,276,1,0
443,277,1,0
440,278,1,0
438,279,1,0
436,280,1,0
419,282,2,0
414,283,1,0
415,284,1,0
412,285,1,0
411,286,1,0
405,287,1,0
398,288,1,0
395,289,1,0
393,290,1,0
391,291,1,0
390,292,1,0
383,293,1,0
381,294,1,0
375,295,1,0
369,296,1,0
367,297,1,0
364,298,1,0
360,299,1,0
358,300,1,0
355,301,1,0
353,302,1,0
347,303,1,0
343,304,1,0
341,305,1,0
333,306,1,0
328,307,1,0
327,308,1,0
324,309,1,0
323,310,1,0
321,311,1,0
319,312,1,0
317,313,1,0
315,314,1,0
