x,y,dy,groove
100,209,0,0
101,209,0,0
102,208,1,0
103,208,0,0
104,207,1,0
105,207,0,0
106,206,1,0
107,205,1,0
108,204,1,0
109,203,1,0
110,202,1,0
111,202,0,0
112,201,1,0
113,200,1,0
114,200,0,0
115,199,1,0
116,198,1,0
117,197,1,0
118,196,1,0
119,195,1,0
120,194,1,0
121,193,1,0
122,192,1,0
123,191,1,0
124,190,1,0
125,189,1,0
126,188,1,0
127,187,1,0
128,187,0,0
129,186,1,0
130,186,0,0
131,185,1,0
132,184,1,0
133,184,0,0
134,182,2,0
135,181,1,0
136,180,1,0
137,179,1,0
138,179,0,0
139,178,1,0
140,177,1,0
141,176,1,0
142,176,0,0
143,175,1,0
144,174,1,0
145,173,1,0
146,172,1,0
147,171,1,0
148,170,1,0
149,170,0,0
150,169,1,0
151,168,1,0
152,167,1,0
153,166,1,0
154,165,1,0
155,165,0,0
156,164,1,0
157,164,0,0
158,163,1,0
170,316,153,1
171,316,0,0
172,316,0,0
173,316,0,0
174,315,1,0
341,11,304,1
342,11,0,0
343,11,0,0
344,11,0,0
345,10,1,0
346,9,1,0
347,8,1,0
348,7,1,0
349,6,1,0
350,6,0,0
351,5,1,0
352,3,2,0
353,2,1,0
354,2,0,0
355,1,1,0
356,1,0,0
357,1,0,0
358,0,1,0
381,0,0,0
382,1,1,0
383,1,0,0
384,2,1,0
385,2,0,0
386,3,1,0
387,3,0,0
388,4,1,0
389,5,1,0
390,188,183,1
391,285,97,1
392,288,3,0
393,292,4,0
394,296,4,0
395,303,7,1
396,273,30,1
397,249,24,1
398,249,0,0
399,241,8,1
400,249,8,1
401,253,4,0
402,261,8,1
403,269,8,1
404,274,5,0
405,273,1,0
406,273,0,0
407,273,0,0
608,0,273,1
609,0,0,0
