x,y,dy,groove
492,217,0,0
490,218,1,0
488,219,1,0
484,220,1,0
480,221,1,0
476,222,1,0
472,223,1,0
471,224,1,0
467,225,1,0
448,230,5,0
446,231,1,0
444,232,1,0
441,233,1,0
437,234,1,0
432,235,1,0
430,236,1,0
418,239,3,0
416,240,1,0
415,241,1,0
412,242,1,0
409,243,1,0
406,244,1,0
401,245,1,0
399,246,1,0
398,247,1,0
396,248,1,0
395,249,1,0
386,250,1,0
384,251,1,0
380,252,1,0
379,253,1,0
377,254,1,0
373,255,1,0
371,256,1,0
369,257,1,0
366,258,1,0
363,259,1,0
361,260,1,0
358,261,1,0
355,262,1,0
351,263,1,0
348,264,1,0
346,265,1,0
342,266,1,0
338,267,1,0
336,268,1,0
330,269,1,0
329,270,1,0
326,271,1,0
324,272,1,0
320,273,1,0
318,274,1,0
311,275,1,0
308,276,1,0
306,277,1,0
303,278,1,0
300,279,1,0
296,280,1,0
293,281,1,0
290,282,1,0
288,283,1,0
286,284,1,0
282,285,1,0
281,286,1,0
280,287,1,0
278,288,1,0
274,289,1,0
272,290,1,0
270,291,1,0
265,292,1,0
263,293,1,0
262,294,1,0
260,295,1,0
258,296,1,0
256,297,1,0
255,298,1,0
254,299,1,0
