x,y,dy,groove
102,0,0,0
103,1,1,0
103,2,1,0
104,3,1,0
97,209,206,1
98,210,1,0
98,211,1,0
98,212,1,0
98,213,1,0
98,214,1,0
98,215,1,0
92,252,37,1
92,253,1,0
92,254,1,0
93,255,1,0
93,256,1,0
93,257,1,0
93,258,1,0
93,259,1,0
93,260,1,0
93,261,1,0
93,262,1,0
92,263,1,0
92,264,1,0
93,265,1,0
93,266,1,0
93,267,1,0
92,268,1,0
92,269,1,0
92,270,1,0
92,271,1,0
92,272,1,0
92,273,1,0
92,274,1,0
92,275,1,0
92,276,1,0
92,277,1,0
92,278,1,0
92,279,1,0
92,280,1,0
92,281,1,0
92,282,1,0
92,283,1,0
92,284,1,0
92,285,1,0
92,286,1,0
92,287,1,0
92,288,1,0
93,289,1,0
93,290,1,0
94,291,1,0
95,292,1,0
96,293,1,0
97,294,1,0
97,295,1,0
97,296,1,0
97,297,1,0
96,298,1,0
95,299,1,0
95,300,1,0
95,301,1,0
95,302,1,0
94,303,1,0
94,304,1,0
94,305,1,0
94,306,1,0
94,307,1,0
94,308,1,0
94,309,1,0
129,314,5,0
129,315,1,0
128,316,1,0
