x,y,dy,groove
314,171,0,0
315,172,1,0
316,172,0,0
317,172,0,0
318,172,0,0
319,171,1,0
320,171,0,0
321,170,1,0
322,170,0,0
323,169,1,0
324,168,1,0
325,168,0,0
326,167,1,0
333,163,4,0
334,163,0,0
335,162,1,0
336,162,0,0
337,162,0,0
338,161,1,0
339,161,0,0
340,160,1,0
341,160,0,0
342,160,0,0
343,159,1,0
344,159,0,0
345,158,1,0
346,158,0,0
347,157,1,0
348,157,0,0
349,157,0,0
350,156,1,0
352,154,2,0
353,154,0,0
354,154,0,0
358,152,2,0
359,151,1,0
360,151,0,0
361,151,0,0
362,150,1,0
365,148,2,0
366,148,0,0
367,148,0,0
368,147,1,0
369,147,0,0
370,147,0,0
371,146,1,0
