x,y,dy,groove
395,0,0,0
389,1,1,0
400,2,1,0
394,3,1,0
398,4,1,0
407,5,1,0
398,6,1,0
386,7,1,0
347,8,1,0
391,9,1,0
379,10,1,0
485,11,1,0
388,12,1,0
339,13,1,0
338,14,1,0
337,15,1,0
336,16,1,0
498,22,6,1
498,23,1,0
500,24,1,0
501,25,1,0
501,26,1,0
480,170,144,1
480,171,1,0
480,172,1,0
480,173,1,0
482,184,11,1
482,185,1,0
481,186,1,0
481,187,1,0
481,188,1,0
481,189,1,0
481,190,1,0
481,191,1,0
481,192,1,0
481,193,1,0
481,194,1,0
481,195,1,0
481,196,1,0
481,197,1,0
481,198,1,0
481,199,1,0
480,200,1,0
480,201,1,0
480,202,1,0
480,203,1,0
480,204,1,0
481,205,1,0
482,206,1,0
482,207,1,0
483,208,1,0
483,209,1,0
483,210,1,0
480,226,16,1
480,227,1,0
480,228,1,0
480,229,1,0
481,230,1,0
481,231,1,0
481,232,1,0
481,233,1,0
481,234,1,0
481,235,1,0
482,236,1,0
482,237,1,0
482,238,1,0
482,239,1,0
482,240,1,0
482,241,1,0
482,242,1,0
482,243,1,0
482,244,1,0
481,245,1,0
481,246,1,0
480,247,1,0
478,249,2,0
478,250,1,0
478,251,1,0
471,257,6,1
471,258,1,0
471,259,1,0
472,260,1,0
472,261,1,0
473,262,1,0
473,263,1,0
473,264,1,0
474,265,1,0
474,266,1,0
475,267,1,0
476,268,1,0
477,269,1,0
477,270,1,0
468,277,7,1
468,278,1,0
468,279,1,0
468,280,1,0
468,281,1,0
468,282,1,0
467,283,1,0
467,284,1,0
467,285,1,0
463,287,2,0
463,288,1,0
462,289,1,0
462,290,1,0
461,291,1,0
461,292,1,0
461,293,1,0
461,294,1,0
461,295,1,0
460,296,1,0
460,297,1,0
460,298,1,0
460,299,1,0
459,300,1,0
459,301,1,0
459,302,1,0
459,303,1,0
459,304,1,0
459,305,1,0
459,306,1,0
458,307,1,0
458,308,1,0
458,309,1,0
458,310,1,0
458,311,1,0
458,312,1,0
458,313,1,0
458,314,1,0
457,315,1,0
457,316,1,0
457,317,1,0
457,318,1,0
457,319,1,0
457,320,1,0
458,321,1,0
