x,y,dy,groove
142,0,0,0
142,1,1,0
142,2,1,0
142,3,1,0
141,4,1,0
141,5,1,0
141,6,1,0
141,7,1,0
141,8,1,0
140,9,1,0
140,10,1,0
140,11,1,0
139,12,1,0
442,157,145,1
442,158,1,0
442,159,1,0
441,160,1,0
441,161,1,0
440,162,1,0
440,163,1,0
440,164,1,0
440,165,1,0
440,166,1,0
440,167,1,0
440,168,1,0
440,169,1,0
440,170,1,0
440,171,1,0
440,172,1,0
440,173,1,0
440,174,1,0
440,175,1,0
440,176,1,0
440,177,1,0
440,178,1,0
440,179,1,0
441,180,1,0
441,181,1,0
441,182,1,0
441,183,1,0
441,184,1,0
441,185,1,0
440,186,1,0
440,187,1,0
441,188,1,0
441,189,1,0
441,190,1,0
441,191,1,0
441,192,1,0
440,193,1,0
440,194,1,0
441,195,1,0
441,196,1,0
441,197,1,0
441,198,1,0
441,199,1,0
441,200,1,0
441,201,1,0
441,202,1,0
442,203,1,0
442,204,1,0
443,205,1,0
443,206,1,0
444,207,1,0
445,208,1,0
446,209,1,0
446,210,1,0
446,211,1,0
