x,y,dy,groove
167,275,0,0
168,275,0,0
282,194,81,1
283,194,0,0
303,187,7,1
331,261,74,1
332,270,9,1
333,281,11,1
334,280,1,0
335,262,18,1
336,264,2,0
337,264,0,0
338,262,2,0
339,262,0,0
340,253,9,1
341,249,4,0
342,245,4,0
343,242,3,0
344,234,8,1
345,237,3,0
346,235,2,0
347,230,5,0
348,227,3,0
349,226,1,0
350,223,3,0
351,225,2,0
352,224,1,0
353,218,6,1
354,211,7,1
355,205,6,1
356,202,3,0
357,196,6,1
358,190,6,1
359,190,0,0
360,189,1,0
361,187,2,0
362,183,4,0
363,179,4,0
364,176,3,0
365,166,10,1
367,109,57,1
