x,y,dy,groove
108,333,0,0
109,333,0,0
110,336,3,0
111,336,0,0
112,336,0,0
113,333,3,0
114,337,4,0
115,332,5,0
116,332,0,0
117,332,0,0
118,332,0,0
119,333,1,0
120,335,2,0
121,335,0,0
122,335,0,0
123,337,2,0
124,339,2,0
125,339,0,0
126,339,0,0
127,339,0,0
128,338,1,0
129,338,0,0
130,338,0,0
131,338,0,0
132,337,1,0
133,337,0,0
134,337,0,0
135,337,0,0
136,337,0,0
137,337,0,0
138,339,2,0
139,339,0,0
140,339,0,0
141,339,0,0
142,340,1,0
143,340,0,0
144,340,0,0
145,340,0,0
146,340,0,0
147,340,0,0
148,340,0,0
149,339,1,0
150,338,1,0
151,338,0,0
152,337,1,0
153,337,0,0
154,338,1,0
155,340,2,0
156,340,0,0
157,340,0,0
158,340,0,0
159,341,1,0
160,340,1,0
161,340,0,0
162,340,0,0
163,340,0,0
164,340,0,0
165,341,1,0
166,341,0,0
167,341,0,0
168,341,0,0
169,341,0,0
170,340,1,0
171,339,1,0
172,338,1,0
173,338,0,0
174,338,0,0
175,338,0,0
176,337,1,0
177,337,0,0
178,336,1,0
179,336,0,0
180,337,1,0
181,337,0,0
182,337,0,0
183,338,1,0
184,338,0,0
185,339,1,0
186,339,0,0
187,339,0,0
188,339,0,0
189,340,1,0
190,340,0,0
191,340,0,0
192,340,0,0
193,340,0,0
194,341,1,0
195,341,0,0
196,340,1,0
197,340,0,0
198,340,0,0
199,340,0,0
200,340,0,0
201,340,0,0
202,340,0,0
203,340,0,0
204,340,0,0
205,340,0,0
206,340,0,0
207,340,0,0
208,340,0,0
209,340,0,0
210,340,0,0
211,340,0,0
212,340,0,0
213,339,1,0
214,339,0,0
215,339,0,0
216,339,0,0
217,339,0,0
218,339,0,0
219,340,1,0
220,340,0,0
221,340,0,0
222,340,0,0
223,340,0,0
224,340,0,0
225,339,1,0
226,339,0,0
227,335,4,0
228,329,6,1
229,328,1,0
230,325,3,0
231,322,3,0
232,322,0,0
233,319,3,0
234,316,3,0
235,312,4,0
236,311,1,0
237,310,1,0
238,298,12,1
239,287,11,1
240,278,9,1
241,272,6,1
242,271,1,0
243,269,2,0
244,263,6,1
245,261,2,0
246,261,0,0
247,249,12,1
248,237,12,1
249,235,2,0
250,232,3,0
251,226,6,1
252,226,0,0
256,208,18,1
257,204,4,0
258,197,7,1
259,188,9,1
260,184,4,0
261,173,11,1
262,170,3,0
287,0,170,1
288,1,1,0
289,1,0,0
290,2,1,0
291,3,1,0
