x,y,dy,groove
429,196,0,0
427,197,1,0
426,198,1,0
424,199,1,0
422,200,1,0
419,201,1,0
417,202,1,0
414,203,1,0
412,204,1,0
408,205,1,0
406,206,1,0
405,207,1,0
403,208,1,0
402,209,1,0
401,210,1,0
393,211,1,0
392,212,1,0
391,213,1,0
389,214,1,0
387,215,1,0
384,216,1,0
382,217,1,0
380,218,1,0
377,219,1,0
375,220,1,0
373,221,1,0
372,222,1,0
370,223,1,0
369,224,1,0
365,225,1,0
362,226,1,0
361,227,1,0
358,228,1,0
356,229,1,0
355,230,1,0
353,231,1,0
350,232,1,0
348,233,1,0
346,234,1,0
344,235,1,0
341,236,1,0
339,237,1,0
336,238,1,0
334,239,1,0
332,240,1,0
332,241,1,0
330,242,1,0
328,243,1,0
326,244,1,0
322,245,1,0
320,246,1,0
318,247,1,0
316,248,1,0
315,249,1,0
313,250,1,0
311,251,1,0
308,252,1,0
306,253,1,0
304,254,1,0
303,255,1,0
300,256,1,0
298,257,1,0
297,258,1,0
295,259,1,0
293,260,1,0
292,261,1,0
292,262,1,0
291,263,1,0
