x,y,dy,groove
570,0,0,0
570,1,1,0
569,2,1,0
569,3,1,0
571,4,1,0
571,5,1,0
634,224,219,1
634,225,1,0
633,254,29,1
633,255,1,0
516,273,18,1
515,274,1,0
509,275,1,0
509,276,1,0
510,277,1,0
496,278,1,0
493,279,1,0
493,280,1,0
490,281,1,0
489,282,1,0
472,283,1,0
463,284,1,0
462,285,1,0
459,286,1,0
459,287,1,0
458,288,1,0
457,289,1,0
452,290,1,0
426,291,1,0
427,292,1,0
424,293,1,0
422,294,1,0
419,295,1,0
416,296,1,0
400,297,1,0
402,298,1,0
398,299,1,0
393,300,1,0
390,301,1,0
380,302,1,0
378,303,1,0
374,304,1,0
374,305,1,0
372,306,1,0
364,307,1,0
360,308,1,0
346,309,1,0
346,310,1,0
341,311,1,0
340,312,1,0
333,313,1,0
329,314,1,0
318,315,1,0
313,316,1,0
311,317,1,0
307,318,1,0
300,319,1,0
292,320,1,0
282,321,1,0
278,322,1,0
273,323,1,0
266,324,1,0
257,325,1,0
254,326,1,0
249,327,1,0
228,328,1,0
218,329,1,0
215,330,1,0
211,331,1,0
215,332,1,0
216,333,1,0
216,334,1,0
214,335,1,0
209,336,1,0
204,337,1,0
199,338,1,0
196,339,1,0
194,340,1,0
191,341,1,0
187,342,1,0
186,343,1,0
183,344,1,0
182,345,1,0
180,346,1,0
