x,y,dy,groove
317,149,0,0
316,150,1,0
315,151,1,0
313,152,1,0
312,153,1,0
311,154,1,0
310,155,1,0
309,156,1,0
308,157,1,0
307,158,1,0
305,159,1,0
303,160,1,0
302,161,1,0
301,162,1,0
300,163,1,0
299,164,1,0
297,165,1,0
296,166,1,0
294,167,1,0
293,168,1,0
292,169,1,0
291,170,1,0
289,171,1,0
288,172,1,0
287,173,1,0
286,174,1,0
284,175,1,0
283,176,1,0
282,177,1,0
281,178,1,0
279,179,1,0
277,180,1,0
276,181,1,0
273,182,1,0
272,183,1,0
272,184,1,0
271,185,1,0
270,186,1,0
269,187,1,0
268,188,1,0
267,189,1,0
267,190,1,0
262,191,1,0
261,192,1,0
260,193,1,0
259,194,1,0
258,195,1,0
257,196,1,0
256,197,1,0
255,198,1,0
253,199,1,0
253,200,1,0
252,201,1,0
252,202,1,0
