x,y,dy,groove
375,175,0,0
375,176,1,0
374,177,1,0
372,178,1,0
370,179,1,0
369,180,1,0
368,181,1,0
364,182,1,0
363,183,1,0
362,184,1,0
362,185,1,0
360,186,1,0
357,187,1,0
355,188,1,0
353,189,1,0
352,190,1,0
350,191,1,0
347,192,1,0
345,193,1,0
345,194,1,0
343,195,1,0
342,196,1,0
340,197,1,0
336,198,1,0
333,199,1,0
329,200,1,0
328,201,1,0
327,202,1,0
326,203,1,0
325,204,1,0
325,205,1,0
325,206,1,0
311,209,3,0
311,210,1,0
310,211,1,0
309,212,1,0
308,213,1,0
307,214,1,0
305,215,1,0
303,216,1,0
301,217,1,0
300,218,1,0
298,219,1,0
296,220,1,0
294,221,1,0
292,222,1,0
291,223,1,0
289,224,1,0
287,225,1,0
285,226,1,0
283,227,1,0
281,228,1,0
279,229,1,0
278,230,1,0
276,231,1,0
273,232,1,0
271,233,1,0
269,234,1,0
266,235,1,0
265,236,1,0
263,237,1,0
262,238,1,0
260,239,1,0
259,240,1,0
257,241,1,0
255,242,1,0
253,243,1,0
250,244,1,0
248,245,1,0
246,246,1,0
245,247,1,0
243,248,1,0
241,249,1,0
239,250,1,0
238,251,1,0
236,252,1,0
235,253,1,0
234,254,1,0
234,255,1,0
233,256,1,0
