x,y,dy,groove
117,364,0,0
118,364,0,0
119,363,1,0
120,362,1,0
151,337,25,1
152,336,1,0
153,336,0,0
154,335,1,0
234,330,5,0
235,329,1,0
236,328,1,0
237,327,1,0
238,324,3,0
239,318,6,1
240,312,6,1
241,308,4,0
242,303,5,0
243,301,2,0
244,299,2,0
245,297,2,0
246,295,2,0
247,288,7,1
248,281,7,1
249,275,6,1
250,274,1,0
251,272,2,0
252,272,0,0
253,283,11,1
254,282,1,0
257,256,26,1
258,253,3,0
259,249,4,0
260,244,5,0
261,240,4,0
262,234,6,1
263,230,4,0
264,224,6,1
265,212,12,1
266,209,3,0
267,200,9,1
268,189,11,1
269,182,7,1
270,177,5,0
