x,y,dy,groove
91,211,0,0
92,210,1,0
93,210,0,0
94,209,1,0
95,209,0,0
96,208,1,0
97,208,0,0
98,207,1,0
99,207,0,0
100,206,1,0
101,206,0,0
102,206,0,0
103,206,0,0
104,205,1,0
105,205,0,0
106,204,1,0
107,204,0,0
108,203,1,0
109,203,0,0
110,202,1,0
111,202,0,0
112,201,1,0
113,200,1,0
114,200,0,0
115,199,1,0
116,199,0,0
117,198,1,0
118,198,0,0
119,197,1,0
120,197,0,0
121,196,1,0
122,196,0,0
123,195,1,0
124,195,0,0
125,195,0,0
126,195,0,0
127,195,0,0
128,194,1,0
129,194,0,0
130,193,1,0
131,192,1,0
132,180,12,1
133,180,0,0
134,180,0,0
135,180,0,0
136,181,1,0
137,182,1,0
138,189,7,1
139,188,1,0
140,188,0,0
141,188,0,0
142,188,0,0
143,187,1,0
144,187,0,0
145,186,1,0
146,186,0,0
147,185,1,0
148,185,0,0
149,184,1,0
150,184,0,0
151,234,50,1
152,237,3,0
153,243,6,1
154,243,0,0
155,237,6,1
156,220,17,1
157,180,40,1
158,180,0,0
159,180,0,0
160,179,1,0
161,179,0,0
162,178,1,0
163,177,1,0
164,177,0,0
165,176,1,0
166,176,0,0
167,175,1,0
168,175,0,0
169,174,1,0
170,174,0,0
171,174,0,0
172,173,1,0
173,172,1,0
174,172,0,0
175,171,1,0
176,171,0,0
177,170,1,0
178,170,0,0
179,169,1,0
180,168,1,0
181,167,1,0
182,166,1,0
183,165,1,0
184,165,0,0
185,165,0,0
186,165,0,0
187,165,0,0
188,164,1,0
189,164,0,0
190,164,0,0
191,163,1,0
192,163,0,0
193,162,1,0
194,162,0,0
195,161,1,0
196,160,1,0
197,160,0,0
198,160,0,0
199,160,0,0
200,159,1,0
201,159,0,0
202,158,1,0
203,157,1,0
204,157,0,0
205,156,1,0
206,156,0,0
207,155,1,0
208,155,0,0
209,154,1,0
210,154,0,0
211,153,1,0
212,153,0,0
213,152,1,0
214,151,1,0
215,150,1,0
216,150,0,0
217,150,0,0
218,149,1,0
223,337,188,1
224,332,5,0
225,324,8,1
226,321,3,0
227,313,8,1
228,304,9,1
229,299,5,0
230,295,4,0
231,271,24,1
232,261,10,1
233,244,17,1
234,217,27,1
235,208,9,1
236,198,10,1
237,194,4,0
238,189,5,0
239,164,25,1
240,125,39,1
241,204,79,1
508,4,200,1
509,4,0,0
510,3,1,0
511,3,0,0
516,1,2,0
517,1,0,0
518,1,0,0
519,1,0,0
